Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57211930012,57211930012,"The Application of Ultrasound in Honey: Antioxidant Activity, Inhibitory Effect on α-amylase and α-glucosidase, and In Vitro Digestibility Assessment","Peláez-Acero, A.| Garrido-Islas, D.B.| Campos-Montiel, R.G.| González-Montiel, L.| Medina-Pérez, G.| Luna-Rodríguez, L.| González-Lemus, U.| Cenobio-Galindo, A.D.J.",8.0,24336141000| 57897127400| 6506346023| 57024091600| 57201491675| 57211930012| 57216781314| 57207692364,2022.0,2022-09-01,Molecules,27,18,-,5825,ISSN-14203049,26370.0,Journal,MDPI,English,1.17,22,6.7,22,0.704,23,0.8,16.0,23.0,1.63,12.24,13.0,17.0,0.0,0.0,"Peláez-Acero, A., Garrido-Islas, D.B., Campos-Montiel, R.G. and 5 more (...) (2022).The Application of Ultrasound in Honey: Antioxidant Activity, Inhibitory Effect on α-amylase and α-glucosidase, and In Vitro Digestibility Assessment. Molecules,27(18) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85138415002&origin=resultslist,10.3390/molecules27185825,Article,Gold|Green,2-s2.0-85138415002,36144558,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,505017| 505050,Academic,2.0,60027135| 128514089| 60028381| 60014923,Universidad Autónoma del Estado de Hidalgo| Universidad de la Cañada| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana,24336141000,57207692364,6506346023| 57207692364,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,249| 409| 537| 532,Engineering - Petroleum| Chemistry| Pharmacy & Pharmacology| Medicine,34| 37| 32,Medical and Health| Physical Sciences| Life Sciences,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,-,Diversity and Health in Social Insects,353,76.259,Quality Assessment and Antioxidant Properties of Honey,1398,98.745,Very Good,2022.0,23.0,N/A,"Peláez-Acero, A.| Garrido-Islas, D.B.| Campos-Montiel, R.G.| González-Montiel, L.| Medina-Pérez, G.| Luna-Rodríguez, L.| González-Lemus, U.| Cenobio-Galindo, A.D.J.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,Mexico,0
