Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57913480700,57913480700,"New Fern and Lycophyte Records from the States of Oaxaca, Zacatecas, Puebla, and San Luis Potosí, Mexico","Pacheco, L.| Escareño Mendoza, I.S.| Cornejo, L.G.| Bautista, S.M.| Camargo R, S.L.| Morales, A.S.",6.0,7003783692| 57913903600| 57913054900| 57913480700| 57912616400| 57913266900,2021.0,2021-03-04,American Fern Journal,111,1,46-50,-,ISSN-00028444,16694.0,Journal,American Fern Society,English,0.68,52,1.2,68,0.334,56,0.06,1.0,2.0,0.1,9.86,66.0,74.0,0.0,0.0,"Pacheco, L., Escareño Mendoza, I.S., Cornejo, L.G. and 3 more (...) (2021).New Fern and Lycophyte Records from the States of Oaxaca, Zacatecas, Puebla, and San Luis Potosí, Mexico. American Fern Journal,111(1) 46-50",https://www.scopus.com/record/display.url?eid=2-s2.0-85139157769&origin=resultslist,10.1640/0002-8444-111.1.46,Article,,2-s2.0-85139157769,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,7003783692,57913266900,-,-,Mexico,1.0,1105| 1110,"Ecology, Evolution, Behavior and Systematics| Plant Science",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3104| 3108,Evolutionary biology| Plant biology,-,-,-,-,-,-,-,-,2021.0,2.0,N/A,"Pacheco, L.| Escareño Mendoza, I.S.| Cornejo, L.G.| Bautista, S.M.| Camargo R, S.L.| Morales, A.S.",Universidad Autónoma Metropolitana,Mexico,0
