Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59217337700,59217337700,In Vitro Multi-Bioactive Potential of Enzymatic Hydrolysis of a Non-Toxic Jatropha curcas Cake Protein Isolate,"Javier, O.E.| Alejandro, G.-R.M.| Elizabeth, C.-L.| Guadalupe, P.-F.J.| Emmanuel, P.-E.| Carlos, M.-S.J.| Daniel, M.-C.",7.0,59217337600| 59217477100| 59217045000| 59217045100| 59217337700| 59217903700| 56013756800,2024.0,2024-07-01,Molecules,29,13,-,3088,ISSN-14203049,26370.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.14,23,8.6,13,0.865,19,0.85,11.0,2.0,0.3,6.76,45.0,57.0,0.0,0.0,"Javier, O.E., Alejandro, G.-R.M., Elizabeth, C.-L. and 4 more (...) (2024).In Vitro Multi-Bioactive Potential of Enzymatic Hydrolysis of a Non-Toxic Jatropha curcas Cake Protein Isolate. Molecules,29(13) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85198442565&origin=resultslist,10.3390/molecules29133088,Article,Gold|Green,2-s2.0-85198442565,38999040,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,505017| 505050,Academic,2.0,129450461| 60027135| 60014923| 60028381| 129854689,Colegio de Postgraduados| Universidad Autónoma del Estado de Hidalgo| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Colegio de Postgraduados,59217337600,56013756800,59217337600| 59217903700| 56013756800,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,4| 5| 2,Natural Sciences| Life Sciences & Medicine| Engineering & Technology,537| 532| 249| 409,Pharmacy & Pharmacology| Medicine| Engineering - Petroleum| Chemistry,37| 32| 34,Physical Sciences| Life Sciences| Medical and Health,34,Chemical Sciences,3405| 3404,Organic chemistry| Medicinal and biomolecular chemistry,SDG 7,Bioactive Peptides and Antioxidant Properties in Health,953,73.578,Bioactive Peptides in Health and Nutrition,1303,99.388,Definitive,2024.0,2.0,N/A,"Javier, O.E.| Alejandro, G.-R.M.| Elizabeth, C.-L.| Guadalupe, P.-F.J.| Emmanuel, P.-E.| Carlos, M.-S.J.| Daniel, M.-C.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo,Mexico,0
