Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59312638600,59312638600,Bi-objective Model for Community Detection in Weighted Complex Networks,"Sinuhé, T.-C.G.| Anselmo, M.-G.R.| Alfredo, R.-G.E.| Edwin, M.-O.| de-los-Cobos-Silva, S.G.| Pedro, L.-V.| Ángel, G.-A.M.",7.0,59312844300| 59313051600| 59313257200| 59313257300| 15062263100| 59312638600| 59313257400,2024.0,2024-01-01,EAI Endorsed Transactions on Industrial Networks and Intelligent Systems,11,4,1-19,-,ISSN-24100218,21101049547.0,Journal,European Alliance for Innovation,English,0.67,51,4.8,32,0.411,52,0.21,4.0,0.0,0.0,8.8,70.0,70.0,0.0,0.0,"Sinuhé, T.-C.G., Anselmo, M.-G.R., Alfredo, R.-G.E. and 4 more (...) (2024).Bi-objective Model for Community Detection in Weighted Complex Networks. EAI Endorsed Transactions on Industrial Networks and Intelligent Systems,11(4) 1-19",https://www.scopus.com/record/display.url?eid=2-s2.0-85203066468&origin=resultslist,10.4108/EETINIS.V11I4.4059,Article,Gold|Green,2-s2.0-85203066468,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60023193| 60024080,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana Unidad Cuajimalpa,59312844300,59313257400,59312844300,-,Mexico,1.0,1705| 1706| 1710| 2207,Computer Networks and Communications| Computer Science Applications| Information Systems| Control and Systems Engineering,2,Engineering & Technology,212| 213,Computer Science & Information Systems| Data Science,38| 36,Computer Science| Engineering,46,Information And Computing Sciences,-,-,-,Interconnected Dynamics of Social Networks and Data Privacy,30,96.207,Innovative Algorithms for Community Detection in Networks,346,97.974,Definitive,2024.0,0.0,N/A,"Sinuhé, T.-C.G.| Anselmo, M.-G.R.| Alfredo, R.-G.E.| Edwin, M.-O.| de-los-Cobos-Silva, S.G.| Pedro, L.-V.| Ángel, G.-A.M.",Universidad Autónoma Metropolitana,Mexico,0
