Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6507435574,6507435574,Effect of the vortex evolution on the hydrodynamic parameters of a mechanical pigment dispersion system,"Ramírez-Muñoz, J.| García-Cortés, D.| Colín-Luna, J.A.| Tapia-Medina, C.R.",4.0,16444885600| 6507221422| 57203151379| 6507435574,2016.0,2016-01-01,Informacion Tecnologica,27,4,145-154,-,ISSN-07168756,22476.0,Journal,Centro de Informacion Tecnologica,Spanish,0.58,56,0.8,52,0.227,50,0.93,32.0,2.0,0.0,7.94,67.0,71.0,0.0,0.0,"Ramírez-Muñoz, J., García-Cortés, D., Colín-Luna, J.A. and 1 more (...) (2016).Effect of the vortex evolution on the hydrodynamic parameters of a mechanical pigment dispersion system. Informacion Tecnologica,27(4) 145-154",https://www.scopus.com/record/display.url?eid=2-s2.0-84983344771&origin=resultslist,10.4067/S0718-07642016000400016,Article,Gold|Green,2-s2.0-84983344771,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60077493,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Superior de Tecnologías y Ciencias Aplicadas (InSTEC),16444885600,6507435574,-,-,Mexico| Cuba,2.0,1000| 1100| 1106| 1400| 1408| 1500| 1600| 1700| 1706| 1909| 2100| 2209| 2500,"Multidisciplinary| General Agricultural and Biological Sciences| Food Science| General Business,Management and Accounting| Strategy and Management| General Chemical Engineering| General Chemistry| General Computer Science| Computer Science Applications| Geotechnical Engineering and Engineering Geology| General Energy| Industrial and Manufacturing Engineering| General Materials Science",4| 3| 2| 5,Natural Sciences| Social Sciences & Management| Engineering & Technology| Life Sciences & Medicine,219| 451| 416| 249| 213| 502| 247| 308| 222| 212| 450| 409| 221| 433,Engineering - Chemical| Geophysics| Earth & Marine Sciences| Engineering - Petroleum| Data Science| Agriculture & Forestry| Engineering - Mineral & Mining| Business & Management Studies| Engineering - Mechanical| Computer Science & Information Systems| Geology| Chemistry| Engineering - Electrical & Electronic| Materials Science,38| 35| 37| 32| 36,Computer Science| Business and Economics| Physical Sciences| Life Sciences| Engineering,MD,Multidisciplinary,MD,Multidisciplinary,-,Hydrodynamics and Mass Transfer in Reactors,1284,18.509,Impeller Dynamics in Stirred Tank Systems,3845,91.327,Definitive,2016.0,2.0,N/A,"Ramírez-Muñoz, J.| García-Cortés, D.| Colín-Luna, J.A.| Tapia-Medina, C.R.",Universidad Autónoma Metropolitana,Mexico| Cuba,0
