Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58493000800,58493000800,Design and Technical-Economic-Environmental Evaluation of a Biorefinery Using Non-Marketable Edible Mushroom Waste,"Lazaro-Molina, B.| Lopez-Arenas, T.",2.0,58493000800| 55993676500,2024.0,2024-11-01,Processes,12,11,-,2450,ISSN-22279717,21100838131.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,0.86,38,5.5,44,0.554,37,0.58,8.0,3.0,0.42,7.18,38.0,51.0,0.0,0.0,"Lazaro-Molina, B., Lopez-Arenas, T. (2024).Design and Technical-Economic-Environmental Evaluation of a Biorefinery Using Non-Marketable Edible Mushroom Waste. Processes,12(11) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85210591991&origin=resultslist,10.3390/pr12112450,Article,Gold,2-s2.0-85210591991,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,58493000800,55993676500,55993676500,-,Mexico,1.0,1501| 1502| 1508,Chemical Engineering (miscellaneous)| Bioengineering| Process Chemistry and Technology,2,Engineering & Technology,219| 249,Engineering - Chemical| Engineering - Petroleum,36,Engineering,40,Engineering,4004,Chemical engineering,SDG 7| SDG 8| SDG 13,Mushroom Compounds and Their Multifaceted Applications,1080,64.683,Medicinal Mushrooms and Their Bioactive Properties,3112,98.287,Definitive,2024.0,3.0,N/A,"Lazaro-Molina, B.| Lopez-Arenas, T.",Universidad Autónoma Metropolitana,Mexico,0
