Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59489951600,59489951600,"New Records of Picture-Winged Flies (Diptera: Ulidiidae) for Puebla, Mexico","Ríos-López, D.| del Carmen Herrera-Fuentes, M.| Campos-Serrano, J.| Márquez-Villalba, G.L.",4.0,59187220000| 15418854900| 57195720265| 59489951600,2024.0,2024-12-07,Acta Zoologica Lilloana,68,2,679-688,-,ISSN-00651729,21101113620.0,Journal,Fundacion Miguel Lillo,Spanish,0.33,76,0.3,97,0.143,93,0.1,1.0,0.0,0.0,3.27,70.0,70.0,0.0,0.0,"Ríos-López, D., del Carmen Herrera-Fuentes, M., Campos-Serrano, J. and 1 more (...) (2024).New Records of Picture-Winged Flies (Diptera: Ulidiidae) for Puebla, Mexico. Acta Zoologica Lilloana,68(2) 679-688",https://www.scopus.com/record/display.url?eid=2-s2.0-85213214976&origin=resultslist,10.30550/j.azl/2030,Article,Gold|Green,2-s2.0-85213214976,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,59187220000,59489951600,59187220000,-,Mexico,1.0,1103,Animal Science and Zoology,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,-,-,-,-,-,Protein Emulsification and Functional Food Applications,582,95.487,Euxesta Flies and Nutritional Quality of Asparagus,57818,19.903,Definitive,2024.0,0.0,N/A,"Ríos-López, D.| del Carmen Herrera-Fuentes, M.| Campos-Serrano, J.| Márquez-Villalba, G.L.",Universidad Autónoma Metropolitana,Mexico,0
