Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57368239900,57368239900,"Analysis of the economic cost generated by nutritional problems in an indigenous community: Case study in children from Tepelmeme, Oaxaca, Mexico","Espino, X.M.| Cortés, M.E.T.| García, M.J.| Gómez, R.J.S.| Sánchez, E.D.L.",5.0,38561828500| 57189370426| 57193959340| 57368239800| 57368239900,2021.0,2021-09-01,Nutricion Clinica y Dietetica Hospitalaria,41,3,123-129,-,ISSN-02116057,57692.0,Journal,Sociedad espanola de dietetica,Spanish,0.18,84,0.7,79,0.139,89,1.31,29.0,2.0,0.19,10.71,66.0,68.0,0.0,0.0,"Espino, X.M., Cortés, M.E.T., García, M.J. and 2 more (...) (2021).Analysis of the economic cost generated by nutritional problems in an indigenous community: Case study in children from Tepelmeme, Oaxaca, Mexico. Nutricion Clinica y Dietetica Hospitalaria,41(3) 123-129",https://www.scopus.com/record/display.url?eid=2-s2.0-85120918551&origin=resultslist,10.12873/413mena,Article,Hybrid gold,2-s2.0-85120918551,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,704696| 505017| 505011,Government| Academic,3.0,60014923| 60028381| 60019176| 60027998| 60010210,"Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Politécnico Nacional| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana Unidad Xochimilco",38561828500,57368239900,38561828500,-,Mexico,1.0,2701| 2916,Medicine (miscellaneous)| Nutrition and Dietetics,5,Life Sciences & Medicine,532| 534,Medicine| Nursing,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,3210| 3213| 4206,Nutrition and dietetics| Paediatrics| Public health,SDG 3,Cultural Landscapes and Political Dynamics in Mesoamerica,1468,4.317,Wetland Ecosystems and Their Ecological Significance,56092,6.569,Very Good,2021.0,2.0,N/A,"Espino, X.M.| Cortés, M.E.T.| García, M.J.| Gómez, R.J.S.| Sánchez, E.D.L.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
