Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57063559400,57063559400,Genetic variability and structure of jaguar (Panthera onca) in Mexican zoos,"Rueda-Zozaya, P.| Mendoza-Martínez, G.D.| Martínez-Gómez, D.| Monroy-Vilchis, O.| Godoy, J.A.| Sunny, A.| Palomares, F.| Chávez, C.| Herrera-Haro, J.",9.0,57063559400| 7006056546| 55556603400| 14034649700| 7005147724| 55810400500| 56512553700| 56013690100| 8910695700,2016.0,2016-02-01,Genetica,144,1,59-69,-,ISSN-00166707,22171.0,Journal,Springer International Publishing,English,0.66,50,2.1,30,0.666,23,2.36,49.0,10.0,0.79,6.36,42.0,35.0,0.0,0.0,"Rueda-Zozaya, P., Mendoza-Martínez, G.D., Martínez-Gómez, D. and 6 more (...) (2016).Genetic variability and structure of jaguar (Panthera onca) in Mexican zoos. Genetica,144(1) 59-69",https://www.scopus.com/record/display.url?eid=2-s2.0-84958042685&origin=resultslist,10.1007/s10709-015-9878-6,Article,Green,2-s2.0-84958042685,26790662,CSIC| Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Autonoma del Estado de Mexico| CSIC - Doñana Biological Station,312004| 505017| 505003| 505051| 714794,Government| Academic,5.0,60010210| 60002281| 60006754| 60006627| 60112837| 60033065,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma del Estado de México| Consejo Superior de Investigaciones Científicas| CSIC - Estación Biológica de Doñana (EBD)| Universidad Autónoma Metropolitana-Lerma| Colegio De Postgraduados Campus Montecillo,57063559400,8910695700,55556603400,-,Mexico| Spain,2.0,1103| 1109| 1110| 1311,Animal Science and Zoology| Insect Science| Plant Science| Genetics,5,Life Sciences & Medicine,507| 502,Biological Sciences| Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3105,Genetics,SDG 15,Genetic Diversity and Evolutionary Insights Across Species,10,80.706,Genetic Diversity and Effective Population Management,9121,91.621,Very Good,2016.0,10.0,N/A,"Rueda-Zozaya, P.| Mendoza-Martínez, G.D.| Martínez-Gómez, D.| Monroy-Vilchis, O.| Godoy, J.A.| Sunny, A.| Palomares, F.| Chávez, C.| Herrera-Haro, J.",CSIC| Universidad Autónoma Metropolitana| Colegio de Postgraduados| Universidad Autonoma del Estado de Mexico| CSIC - Doñana Biological Station,Mexico| Spain,0
