Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
33567555300,33567555300,"LINKING RADIOCARBON and TROPHIC WEBS in KARSTIC GROUNDWATER ECOSYSTEMS in the YUCATAN PENINSULA, MÉXICO","Solís, C.| Chávez-Solís, E.M.| Rodríguez-Ceja, M.| Méndez-García, C.G.| Ortíz, E.| Canto, C.| Martínez-Carrillo, M.A.| Mascaró, M.",8.0,15747916400| 57200423058| 8951691100| 57188682807| 59080978000| 33567555300| 6505836819| 6604064663,2022.0,2022-12-31,Radiocarbon,64,6,1629-1639,-,ISSN-00338222,22845.0,Journal,Cambridge University Press,English,4.07,1,11.2,1,4.271,1,2.73,36.0,3.0,0.59,5.09,56.0,44.0,0.0,0.0,"Solís, C., Chávez-Solís, E.M., Rodríguez-Ceja, M. and 5 more (...) (2022).LINKING RADIOCARBON and TROPHIC WEBS in KARSTIC GROUNDWATER ECOSYSTEMS in the YUCATAN PENINSULA, MÉXICO. Radiocarbon,64(6) 1629-1639",https://www.scopus.com/record/display.url?eid=2-s2.0-85146647789&origin=resultslist,10.1017/RDC.2022.100,Article,Hybrid gold,2-s2.0-85146647789,-,Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Tecnologico de Estudios Superiores de Monterrey,505046| 505017| 505023| 505012,Academic,4.0,60032442| 60172562| 60005618| 60014923| 60007966,Universidad Nacional Autónoma de México| UNAM - Campus Sisal| Universidad Autónoma de Baja California| Universidad Autónoma Metropolitana| Tecnológico de Monterrey,15747916400,6604064663,15747916400,-,Mexico,1.0,1204| 1900,Archeology (arts and humanities)| General Earth and Planetary Sciences,4| 1| 2,Natural Sciences| Arts & Humanities| Engineering & Technology,105| 249| 416| 450| 451,Archaeology| Engineering - Petroleum| Earth & Marine Sciences| Geology| Geophysics,37| 33,Physical Sciences| Arts and Humanities,43| 37,"History, Heritage And Archaeology| Earth Sciences",4301| 3703| 3705,Archaeology| Geochemistry| Geology,-,Biodiversity and Aquaculture in Marine Ecosystems,326,54.611,Diversity and Ecology of Anchialine Shrimp Species,51592,50.677,Defensible,2022.0,3.0,N/A,"Solís, C.| Chávez-Solís, E.M.| Rodríguez-Ceja, M.| Méndez-García, C.G.| Ortíz, E.| Canto, C.| Martínez-Carrillo, M.A.| Mascaró, M.",Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Tecnologico de Estudios Superiores de Monterrey,Mexico,0
