Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57189843864,57189843864,Ultrasound in the interstitial pulmonary fibrosis. Can it facilitate a best routine assessment in rheumatic disorders?,"Gutierrez, M.| Gomez-Quiroz, L.E.| Clavijo-Cornejo, D.| Lozada, C.A.| Lozada-Navarro, A.C.| Labra, R.U.M.| Fernandez-Torres, J.| Sanchez-Bringas, G.| Salaffi, F.| Bertolazzi, C.| Pineda, C.",11.0,26635137500| 56000734700| 55573688100| 57210863365| 59454684800| 57189843864| 56789952200| 36967729100| 7007020179| 26634834500| 55989786100,2016.0,2016-10-01,Clinical Rheumatology,35,10,2387-2395,-,ISSN-07703198,19187.0,Journal,Springer London,English,0.98,30,3.5,43,0.873,26,1.55,26.0,7.0,0.72,8.35,48.0,37.0,0.0,0.0,"Gutierrez, M., Gomez-Quiroz, L.E., Clavijo-Cornejo, D. and 8 more (...) (2016).Ultrasound in the interstitial pulmonary fibrosis. Can it facilitate a best routine assessment in rheumatic disorders?. Clinical Rheumatology,35(10) 2387-2395",https://www.scopus.com/record/display.url?eid=2-s2.0-84975297363&origin=resultslist,10.1007/s10067-016-3329-3,Article,,2-s2.0-84975297363,27325229,Marche Polytechnic University| Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación,321034| 505017| 715278,Medical| Academic,3.0,60084250| 60028381| 60031624,Instituto Nacional de Rehabilitación| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Università Politecnica delle Marche,26635137500,55989786100,26635137500,-,Mexico| Italy,2.0,2745,Rheumatology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,3204| 4201| 3202,Immunology| Allied health and rehabilitation science| Clinical sciences,SDG 3,Point-of-Care Ultrasound in Neonatal Care,515,40.092,Lung Ultrasound Applications in Patient Diagnosis,2090,97.258,Definitive,2016.0,7.0,N/A,"Gutierrez, M.| Gomez-Quiroz, L.E.| Clavijo-Cornejo, D.| Lozada, C.A.| Lozada-Navarro, A.C.| Labra, R.U.M.| Fernandez-Torres, J.| Sanchez-Bringas, G.| Salaffi, F.| Bertolazzi, C.| Pineda, C.",Marche Polytechnic University| Universidad Autónoma Metropolitana| Instituto Nacional de Rehabilitación,Mexico| Italy,0
