Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57218323978,57218323978,"Antitumor potential of annona muricata linn. An edible and medicinal plant in mexico: In vitro, in vivo, and toxicological studies","Merlín-Lucas, V.| Ordoñez-Razo, R.M.| Calzada, F.| Solís, A.| García-Hernández, N.| Barbosa, E.| Valdés, M.",7.0,57218323978| 7005067297| 55989801300| 7003882354| 55901629400| 15065127300| 57194096953,2021.0,2021-12-01,Molecules,26,24,-,7675,ISSN-14203049,26370.0,Journal,MDPI,English,1.22,22,5.9,17,0.705,23,2.46,58.0,11.0,0.74,12.17,34.0,37.0,0.0,0.0,"Merlín-Lucas, V., Ordoñez-Razo, R.M., Calzada, F. and 4 more (...) (2021).Antitumor potential of annona muricata linn. An edible and medicinal plant in mexico: In vitro, in vivo, and toxicological studies. Molecules,26(24) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85121541510&origin=resultslist,10.3390/molecules26247675,Article,Gold|Green,2-s2.0-85121541510,34946755,Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Instituto Politécnico Nacional,505031| 505017| 505006| 505011,Medical| Academic| Government,4.0,60014923| 60019221| 60008467| 60022848| 60019176,Universidad Autónoma Metropolitana| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI| Instituto Mexicano del Seguro Social| UMAE Hospital de Pediatría Centro Medico Nacional Siglo XXI| Instituto Politécnico Nacional,57218323978,57194096953,57218323978| 55989801300,-,Mexico,1.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,532| 537| 249| 409,Medicine| Pharmacy & Pharmacology| Engineering - Petroleum| Chemistry,34| 37| 32,Medical and Health| Physical Sciences| Life Sciences,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,SDG 3,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Anticancer and Antioxidant Properties of Annona Muricata,41556,82.309,Very Good,2021.0,11.0,N/A,"Merlín-Lucas, V.| Ordoñez-Razo, R.M.| Calzada, F.| Solís, A.| García-Hernández, N.| Barbosa, E.| Valdés, M.",Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Instituto Politécnico Nacional,Mexico,0
