Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57209357474,57209357474,Senescence associated secretory phenotype profile from primary lung mice fibroblasts depends on the senescence induction stimuli,"Maciel-Barón, L.A.| Morales-Rosales, S.L.| Aquino-Cruz, A.A.| Triana-Martínez, F.| Galván-Arzate, S.| Luna-López, A.| González-Puertos, V.Y.| López-Díazguerrero, N.E.| Torres, C.| Königsberg, M.",10.0,55890036500| 55991560800| 57209357474| 37100666200| 6602111172| 56013551000| 16028207500| 8923921500| 56186766500| 55995895600,2016.0,2016-02-01,Age,38,1,1-14,26,ISSN-01619152,40283.0,Journal,Springer Netherlands,English,-,-,-,-,-,-,2.66,58.0,87.0,3.17,10.1,5.0,7.0,0.0,0.0,"Maciel-Barón, L.A., Morales-Rosales, S.L., Aquino-Cruz, A.A. and 7 more (...) (2016).Senescence associated secretory phenotype profile from primary lung mice fibroblasts depends on the senescence induction stimuli. Age,38(1) 1-14",https://www.scopus.com/record/display.url?eid=2-s2.0-84958041334&origin=resultslist,10.1007/s11357-016-9886-1,Article,Bronze|Green,2-s2.0-84958041334,26867806,Instituto Nacional de Geriatría| SSA Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia| Drexel University,714711| 720866| 505017| 505040| 508052,Other| Academic| Government| Corporate,5.0,60028381| 60000029| 60004064| 60108388| 60022890| 116347208,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Neurología y Neurocirugía| SSA Mexico| Instituto Nacional de Geriatría| Drexel University College of Medicine| Posgrado en Biología Experimental.,55890036500,55995895600,55995895600,-,Mexico| United States,2.0,1302| 2717,Aging| Geriatrics and Gerontology,5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,52| 32| 31,Psychology| Biomedical And Clinical Sciences| Biological Sciences,-,-,-,Epigenetic Mechanisms and Telomere Dynamics in Cancer,36,96.534,Cellular Senescence and Its Role in Aging and Cancer,752,99.869,Definitive,2016.0,87.0,N/A,"Maciel-Barón, L.A.| Morales-Rosales, S.L.| Aquino-Cruz, A.A.| Triana-Martínez, F.| Galván-Arzate, S.| Luna-López, A.| González-Puertos, V.Y.| López-Díazguerrero, N.E.| Torres, C.| Königsberg, M.",Instituto Nacional de Geriatría| SSA Mexico| Universidad Autónoma Metropolitana| Instituto Nacional de Neurologia y Neurocirugia| Drexel University,Mexico| United States,0
