Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
25622823500,25622823500,First comprehensive TSC1/TSC2 mutational analysis in Mexican patients with Tuberous Sclerosis Complex reveals numerous novel pathogenic variants,"Reyna-Fabián, M.E.| Hernández-Martínez, N.L.| Alcántara-Ortigoza, M.A.| Ayala-Sumuano, J.T.| Enríquez-Flores, S.| Velázquez-Aragón, J.A.| Varela-Echavarría, A.| Todd-Quiñones, C.G.| González-del Angel, A.",9.0,35729384200| 14527192500| 25622192200| 8586367900| 15724863700| 25622889500| 6602577132| 25622823500| 55993708800,2020.0,2020-12-01,Scientific Reports,10,1,-,6589,ISSN-20452322,21100200805.0,Journal,Nature Research,English,1.39,16,7.1,7,1.24,8,1.43,51.0,26.0,0.57,23.0,19.0,43.0,1.0,0.0,"Reyna-Fabián, M.E., Hernández-Martínez, N.L., Alcántara-Ortigoza, M.A. and 6 more (...) (2020).First comprehensive TSC1/TSC2 mutational analysis in Mexican patients with Tuberous Sclerosis Complex reveals numerous novel pathogenic variants. Scientific Reports,10(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85083781910&origin=resultslist,10.1038/s41598-020-62759-5,Article,Gold|Green,2-s2.0-85083781910,32313033,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,505017| 505023| 505041,Academic| Government,3.0,60004914| 60013839| 121401319| 60032442| 60028381| 107901877,Instituto Nacional de Pediatría| Secretaria de Salud| IDIX S.A. de C.V.| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Hospital de Alta Especialidad de Veracruz,35729384200,55993708800,55993708800,-,Mexico,1.0,1000,Multidisciplinary,-,-,-,-,-,-,MD,Multidisciplinary,MD,Multidisciplinary,-,Cancer Treatment and Renal Cell Carcinoma Insights,93,68.607,Tuberous Sclerosis and Target of Rapamycin Pathway,2590,91.9,Definitive,2020.0,26.0,N/A,"Reyna-Fabián, M.E.| Hernández-Martínez, N.L.| Alcántara-Ortigoza, M.A.| Ayala-Sumuano, J.T.| Enríquez-Flores, S.| Velázquez-Aragón, J.A.| Varela-Echavarría, A.| Todd-Quiñones, C.G.| González-del Angel, A.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Instituto Nacional de Pediatria,Mexico,0
