Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57210580437,57210580437,"CO2 capture of the gas emission, using a catalytic converter and airlift bioreactors with the microalga Scenedesmus dimorphus","Arroyo, C.A.| Contreras, J.L.| Zeifert, B.| Ramírez, C.C.",4.0,57210580437| 35351434800| 6603040319| 57210588992,2019.0,2019-08-01,Applied Sciences (Switzerland),9,16,-,3212,ISSN-20763417,21100829268.0,Journal,MDPI AG,English,1.09,26,2.4,29,0.418,22,1.51,49.0,8.0,0.44,11.28,45.0,50.0,0.0,0.0,"Arroyo, C.A., Contreras, J.L., Zeifert, B. and 1 more (...) (2019).CO2 capture of the gas emission, using a catalytic converter and airlift bioreactors with the microalga Scenedesmus dimorphus. Applied Sciences (Switzerland),9(16) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85070959129&origin=resultslist,10.3390/app9163212,Article,Gold|Green,2-s2.0-85070959129,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60023193| 60019176| 60006489,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Politécnico Nacional| Escuela Superior de Ingenieria Quimica e Industrias Extractivas,57210580437,57210588992,35351434800,-,Mexico,1.0,1507| 1508| 1706| 2200| 2500| 3105,Fluid Flow and Transfer Processes| Process Chemistry and Technology| Computer Science Applications| General Engineering| General Materials Science| Instrumentation,4| 2,Natural Sciences| Engineering & Technology,219| 433| 249| 439| 213| 212,Engineering - Chemical| Materials Science| Engineering - Petroleum| Physics & Astronomy| Data Science| Computer Science & Information Systems,38| 37| 36,Computer Science| Physical Sciences| Engineering,MD,Multidisciplinary,MD,Multidisciplinary,SDG 13,Microalgae Utilization for Lipid Production and Wastewater Treatment,554,92.283,Microalgae Systems for Carbon Dioxide Utilization,3911,98.725,Definitive,2019.0,8.0,N/A,"Arroyo, C.A.| Contreras, J.L.| Zeifert, B.| Ramírez, C.C.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
