Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57387557800,57387557800,"Relationship between nutritional status and oral health in a group of preschoolers in Pereira, Colombia in the period 2022-1","Sánchez, M.A.G.| Urrutia, M.J.N.| Aguirre, J.L.| Cardona, J.M.A.| Ortiz, J.A.S.| Restrepo, L.A.O.",6.0,58739551500| 58741620000| 58739211700| 56234205400| 58740933000| 57387557800,2023.0,2023-09-01,Salud Uninorte,39,3,987-999,-,ISSN-01205552,19400157258.0,Journal,Universidad del Norte,Spanish,0.19,86,0.4,76,0.133,91,4.29,53.0,0.0,0.0,6.49,77.0,77.0,0.0,0.0,"Sánchez, M.A.G., Urrutia, M.J.N., Aguirre, J.L. and 3 more (...) (2023).Relationship between nutritional status and oral health in a group of preschoolers in Pereira, Colombia in the period 2022-1. Salud Uninorte,39(3) 987-999",https://www.scopus.com/record/display.url?eid=2-s2.0-85178419359&origin=resultslist,10.14482/sun.39.03.650.452,Article,Gold,2-s2.0-85178419359,-,Universidad Autónoma Metropolitana| Fundación Universitaria Autónoma de las Américas,505017| 715759,Academic,2.0,60112679| 60014923,Fundación Universitaria Autónoma de las Américas| Universidad Autónoma Metropolitana,58739551500,57387557800,58739551500,-,Mexico| Colombia,2.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,4206| 3203| 3213,Public health| Dentistry| Paediatrics,-,Fluoride and Oral Health in Children,293,70.634,Child Oral Health and Dental Caries Prevalence,1277,96.702,Definitive,2023.0,0.0,N/A,"Sánchez, M.A.G.| Urrutia, M.J.N.| Aguirre, J.L.| Cardona, J.M.A.| Ortiz, J.A.S.| Restrepo, L.A.O.",Universidad Autónoma Metropolitana| Fundación Universitaria Autónoma de las Américas,Mexico| Colombia,0
