Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58147110300,58147110300,Trade-off between thermal preference and sperm maturation in a montane lizard,"Quintero-Pérez, R.I.| Méndez-de la Cruz, F.R.| Miles, D.B.| Vera Chávez, M.C.| López-Ramírez, Y.| Arenas-Moreno, D.M.| Arenas-Ríos, E.",7.0,58147239900| 56013841900| 7201525130| 58147502600| 58147110300| 55794906500| 11540211600,2023.0,2023-04-01,Journal of Thermal Biology,113,-,-,103526,ISSN-03064565,14901.0,Journal,Elsevier Ltd,English,1.04,25,5.3,18,0.657,21,0.85,14.0,8.0,0.91,8.78,28.0,32.0,0.0,0.0,"Quintero-Pérez, R.I., Méndez-de la Cruz, F.R., Miles, D.B. and 4 more (...) (2023).Trade-off between thermal preference and sperm maturation in a montane lizard. Journal of Thermal Biology,113",https://www.scopus.com/record/display.url?eid=2-s2.0-85150380732&origin=resultslist,10.1016/j.jtherbio.2023.103526,Article,,2-s2.0-85150380732,37055130,Universidad Autónoma Metropolitana| Universidad Autónoma de Guerrero| Ohio University| Universidad Nacional Autónoma de México,505017| 714299| 508180| 505023,Academic,4.0,60032442| 60011132| 60028381| 60022139,Universidad Nacional Autónoma de México| Ohio University| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Guerrero,58147239900,11540211600,58147239900,-,Mexico| United States,2.0,1100| 1303| 1309| 1314,General Agricultural and Biological Sciences| Biochemistry| Developmental Biology| Physiology,5,Life Sciences & Medicine,502| 503| 507,Agriculture & Forestry| Anatomy & Physiology| Biological Sciences,32,Life Sciences,31,Biological Sciences,3109,Zoology,-,Thermal Tolerance and Population Dynamics in Reptiles,1316,21.517,Thermal Tolerance and Climate Adaptation in Ectotherms,5533,97.371,Definitive,2023.0,8.0,N/A,"Quintero-Pérez, R.I.| Méndez-de la Cruz, F.R.| Miles, D.B.| Vera Chávez, M.C.| López-Ramírez, Y.| Arenas-Moreno, D.M.| Arenas-Ríos, E.",Universidad Autónoma Metropolitana| Universidad Autónoma de Guerrero| Ohio University| Universidad Nacional Autónoma de México,Mexico| United States,0
