Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57193028065,57193028065,Spanish and other languages in abstracts’ versions in Totonac,"Velasco, L.R.",1.0,57193028065,2023.0,2023-09-27,Lengua y Sociedad,22,2,241-259,-,ISSN-17299721,21101196449.0,Journal,Universidad Nacional Mayor de San Marcos,Spanish,-,-,0.1,90,-,-,0.83,12.0,0.0,0.0,4.11,77.0,77.0,0.0,0.0,"Velasco, L.R. (2023).Spanish and other languages in abstracts’ versions in Totonac. Lengua y Sociedad,22(2) 241-259",https://www.scopus.com/record/display.url?eid=2-s2.0-85182952490&origin=resultslist,10.15381/lengsoc.v22i2.24602,Article,Gold|Green,2-s2.0-85182952490,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,57193028065,57193028065,Mexico,1.0,1203| 3310,Language and Linguistics| Linguistics and Language,1,Arts & Humanities,130,Linguistics,33,Arts and Humanities,-,-,-,-,-,Cognitive Linguistics and Language Development Insights,207,35.906,Adjective Classification and Linguistic Structures,37863,42.421,Defensible,2023.0,0.0,N/A,"Velasco, L.R.",Universidad Autónoma Metropolitana,Mexico,0
