Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57219559937,57219559937,Effect of the probiotic Lactococcus lactis on the microbial composition in the water and the gut of freshwater prawn (Macrobrachium rosenbergii) cultivate in biofloc,"Cienfuegos-Martínez, K.| Monroy-Dosta, M.D.C.| Hamdan-Partida, A.| Hernández-Vergara, M.P.| Aguirre-Garrido, J.F.| Bustos-Martínez, J.",6.0,57219559937| 42862021200| 36008464400| 6505875874| 55258660100| 7003387773,2022.0,2022-08-01,Aquaculture Research,53,11,3877-3889,-,ISSN-1355557X,29427.0,Journal,John Wiley and Sons Inc,English,0.79,43,3.5,44,0.552,37,1.42,31.0,18.0,1.9,8.95,18.0,14.0,0.0,0.0,"Cienfuegos-Martínez, K., Monroy-Dosta, M.D.C., Hamdan-Partida, A. and 3 more (...) (2022).Effect of the probiotic Lactococcus lactis on the microbial composition in the water and the gut of freshwater prawn (Macrobrachium rosenbergii) cultivate in biofloc. Aquaculture Research,53(11) 3877-3889",https://www.scopus.com/record/display.url?eid=2-s2.0-85130467562&origin=resultslist,10.1111/are.15889,Article,,2-s2.0-85130467562,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60010210| 127276682,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Tecnológico de Boca del Rio,57219559937,7003387773,42862021200,-,Mexico,1.0,1104,Aquatic Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3005,Fisheries sciences,SDG 14,Physiological Responses of Aquatic Species to Environmental Changes,1049,48.594,Biofloc Systems in Sustainable Shrimp Production,7204,96.809,Definitive,2022.0,18.0,N/A,"Cienfuegos-Martínez, K.| Monroy-Dosta, M.D.C.| Hamdan-Partida, A.| Hernández-Vergara, M.P.| Aguirre-Garrido, J.F.| Bustos-Martínez, J.",Universidad Autónoma Metropolitana,Mexico,0
