Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57192296956,57192296956,Bioencapsulation of bifidobacterium animalis and lactobacillus johnsonii in artemia franciscana as feed for charal (Chirostoma jordani) larvae,"Vázquez-Silva, G.| Castro-Mejíalj, J.| Sáncheza De La Concha, B.| González-Vázquez, R.| Mayorga-Reyes, L.| Azaola-Espinosa, A.",6.0,57192300739| 57192296956| 57192296285| 6508128014| 6506681126| 42960975800,2016.0,2016-01-01,Revista Mexicana de Ingeniera Quimica,15,3,809-818,-,ISSN-16652738,19900192431.0,Journal,Universidad Autonoma Metropolitana Iztapalapa,English,0.64,52,1.3,54,0.296,49,0.64,32.0,5.0,0.0,9.26,54.0,71.0,0.0,0.0,"Vázquez-Silva, G., Castro-Mejíalj, J., Sáncheza De La Concha, B. and 3 more (...) (2016).Bioencapsulation of bifidobacterium animalis and lactobacillus johnsonii in artemia franciscana as feed for charal (Chirostoma jordani) larvae. Revista Mexicana de Ingeniera Quimica,15(3) 809-818",https://www.scopus.com/record/display.url?eid=2-s2.0-85003582681&origin=resultslist,-,Article,,2-s2.0-85003582681,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,57192300739,42960975800,42960975800,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,31| 30| 40,"Biological Sciences| Agricultural, Veterinary And Food Sciences| Engineering",4004| 3006| 3106,Chemical engineering| Food sciences| Industrial biotechnology,SDG 14,Nutritional Enhancements in Aquaculture Feed Systems,713,82.603,Probiotic Applications in Aquaculture Health,3000,98.485,Definitive,2016.0,5.0,N/A,"Vázquez-Silva, G.| Castro-Mejíalj, J.| Sáncheza De La Concha, B.| González-Vázquez, R.| Mayorga-Reyes, L.| Azaola-Espinosa, A.",Universidad Autónoma Metropolitana,Mexico,0
