Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59228749600,59228749600,Al(III)-based MOF for tetracycline removal from water: Adsorption performance and mechanism,"Obeso, J.L.| Flores, C.V.| Boujnah, M.| Viltres, H.| Celaya, C.A.| Rosas, P.M.| Esparza-Schulz, J.M.| Ibarra, I.A.| Cordero-Sánchez, S.| Peralta, R.A.| Leyva, C.",11.0,57580822200| 58023746200| 55121581500| 57193744866| 57192957743| 59228749600| 55856922200| 55000477500| 6701329965| 56879898700| 15829455800,2024.0,2024-10-01,Journal of Solid State Chemistry,338,-,-,124908,ISSN-00224596,26972.0,Journal,Academic Press Inc.,English,0.7,48,6.8,19,0.629,31,4.96,63.0,22.0,3.04,7.23,5.0,7.0,0.0,0.0,"Obeso, J.L., Flores, C.V., Boujnah, M. and 8 more (...) (2024).Al(III)-based MOF for tetracycline removal from water: Adsorption performance and mechanism. Journal of Solid State Chemistry,338",https://www.scopus.com/record/display.url?eid=2-s2.0-85199270983&origin=resultslist,10.1016/j.jssc.2024.124908,Article,,2-s2.0-85199270983,-,McMaster University| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,501017| 505002| 505017| 505011| 505023,Government| Academic,5.0,60019176| 60005971| 60032442| 60017323| 60031828| 60014923| 60028381,Instituto Politécnico Nacional| Instituto de Investigaciones en Materiales| Universidad Nacional Autónoma de México| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| McMaster University| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57580822200,15829455800,6701329965| 56879898700| 15829455800,-,Mexico| Canada,2.0,1604| 1606| 2503| 2504| 2505| 3104,"Inorganic Chemistry| Physical and Theoretical Chemistry| Ceramics and Composites| Electronic, Optical and Magnetic Materials| Materials Chemistry| Condensed Matter Physics",4| 2,Natural Sciences| Engineering & Technology,439| 433| 409| 249,Physics & Astronomy| Materials Science| Chemistry| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,34,Chemical Sciences,3403| 3402,Macromolecular and materials chemistry| Inorganic chemistry,SDG 3,Environmental Impact of Pharmaceuticals and Contaminants,153,98.169,Adsorption Mechanisms for Tetracycline Removal,7491,99.744,Definitive,2024.0,22.0,N/A,"Obeso, J.L.| Flores, C.V.| Boujnah, M.| Viltres, H.| Celaya, C.A.| Rosas, P.M.| Esparza-Schulz, J.M.| Ibarra, I.A.| Cordero-Sánchez, S.| Peralta, R.A.| Leyva, C.",McMaster University| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico| Canada,0
