Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55438919900,55438919900,"Theta-ring graphs, I O -compatibility and Δ -matroids","Gitler, I.| Reyes, E.| Rodríguez, G.",3.0,6506382335| 36900756400| 55438919900,2023.0,2023-06-01,Sao Paulo Journal of Mathematical Sciences,17,1,156-171,-,ISSN-19826907,21100901061.0,Journal,Institute for Ionics,English,0.64,52,0.9,71,0.205,79,0.23,5.0,0.0,0.0,5.77,77.0,77.0,0.0,0.0,"Gitler, I., Reyes, E., Rodríguez, G. (2023).Theta-ring graphs, I O -compatibility and Δ -matroids. Sao Paulo Journal of Mathematical Sciences,17(1) 156-171",https://www.scopus.com/record/display.url?eid=2-s2.0-85139441405&origin=resultslist,10.1007/s40863-022-00320-0,Article,,2-s2.0-85139441405,-,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505002| 505017| 505011,Academic| Government,3.0,60019176| 60017323| 60023193,Instituto Politécnico Nacional| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana - Azcapotzalco,6506382335,55438919900,6506382335,-,Mexico,1.0,1703| 1804| 2600,"Computational Theory and Mathematics| Statistics, Probability and Uncertainty| General Mathematics",4| 2,Natural Sciences| Engineering & Technology,344| 431| 212| 213,Statistics & Operational Research| Mathematics| Computer Science & Information Systems| Data Science,37| 38,Physical Sciences| Computer Science,49,Mathematical Sciences,4901| 4904| 4902,Applied mathematics| Pure mathematics| Mathematical physics,-,Graph Theory and Optimization in Computational Geometry,71,50.687,Complexity and Algorithms in Graph Partitioning,16240,74.827,Defensible,2023.0,0.0,N/A,"Gitler, I.| Reyes, E.| Rodríguez, G.",Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
