Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204826591,57204826591,A phenolic fraction from catharanthus roseus l. stems decreases glycemia and stimulates insulin secretion,"Espejel-Nava, J.A.| Vega-Avila, E.| Alarcon-Aguilar, F.| Contreras-Ramos, A.| Diáz-Rosas, G.| Trejo-Aguilar, G.| Ortega-Camarillo, C.",7.0,57204826591| 16243046200| 55989721500| 57206462984| 37074437800| 8936757500| 57188536060,2018.0,2018-01-01,Evidence-based Complementary and Alternative Medicine,2018,-,-,7191035,ISSN-1741427X,130094.0,Journal,Hindawi Limited,English,0.92,35,3.4,20,0.59,16,0.44,14.0,13.0,0.8,6.24,36.0,35.0,0.0,0.0,"Espejel-Nava, J.A., Vega-Avila, E., Alarcon-Aguilar, F. and 4 more (...) (2018).A phenolic fraction from catharanthus roseus l. stems decreases glycemia and stimulates insulin secretion. Evidence-based Complementary and Alternative Medicine,2018",https://www.scopus.com/record/display.url?eid=2-s2.0-85057425406&origin=resultslist,10.1155/2018/7191035,Article,Hybrid gold|Green,2-s2.0-85057425406,-,Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505031| 505017| 505006,Medical| Academic| Government,3.0,60028381| 112805776| 60008467| 60019221,Universidad Autónoma Metropolitana -Unidad Iztapalapa| The Children’s Hospital of Mexico Federico Gómez (HIMFG)| Instituto Mexicano del Seguro Social| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI,57204826591,57188536060,57188536060,-,Mexico,1.0,2707,Complementary and Alternative Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,3214| 4208,"Pharmacology and pharmaceutical sciences| Traditional, complementary and integrative medicine",SDG 3,Medicinal Plant Extracts for Pain Management,170,62.59,Plant Extracts as Antidiabetic Agents in Diabetes Management,1399,92.875,Defensible,2018.0,13.0,N/A,"Espejel-Nava, J.A.| Vega-Avila, E.| Alarcon-Aguilar, F.| Contreras-Ramos, A.| Diáz-Rosas, G.| Trejo-Aguilar, G.| Ortega-Camarillo, C.",Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,Mexico,0
