Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58408257800,58408257800,Power and gender: lacks and dilemmas,"Pillco, A.R.L.| Pérez, R.L.",2.0,58408257800| 58407524200,2023.0,2023-01-01,Andamios,20,52,73-102,-,ISSN-18700063,12100155723.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.69,48,0.5,44,0.165,52,0.63,19.0,0.0,0.0,3.83,77.0,77.0,0.0,0.0,"Pillco, A.R.L., Pérez, R.L. (2023).Power and gender: lacks and dilemmas. Andamios,20(52) 73-102",https://www.scopus.com/record/display.url?eid=2-s2.0-85163576677&origin=resultslist,10.29092/uacm.v20i52.999,Article,Gold,2-s2.0-85163576677,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210| 127269303,Universidad Autónoma Metropolitana Unidad Xochimilco| A.C,58408257800,58407524200,-,-,Mexico,1.0,1200| 3300,General Arts and Humanities| General Social Sciences,3| 1,Social Sciences & Management| Arts & Humanities,-,-,33| 40,Arts and Humanities| Social Sciences,50| 44,Philosophy And Religious Studies| Human Society,4401| 5003| 4408,Anthropology| Philosophy| Political science,SDG 5,Criminal Justice and Social Dynamics in Criminology,142,74.559,Gendered Perspectives on Incarcerated Women in Spain,61159,38.311,Defensible,2023.0,0.0,N/A,"Pillco, A.R.L.| Pérez, R.L.",Universidad Autónoma Metropolitana,Mexico,0
