Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57194338591,57194338591,Hydroxyapatite crystallization in shrimp cephalothorax wastes during subcritical water treatment for chitin extraction,"Espíndola-Cortés, A.| Moreno-Tovar, R.| Bucio, L.| Gimeno, M.| Ruvalcaba-Sil, J.L.| Shirai, K.",6.0,57194338591| 56067629100| 7003735762| 16686213300| 6603431206| 55993639400,2017.0,2017-09-15,Carbohydrate Polymers,172,-,332-341,-,ISSN-01448617,25801.0,Journal,Elsevier Ltd,English,1.78,8,9,6,1.428,7,2.01,68.0,36.0,0.79,10.15,16.0,35.0,0.0,0.0,"Espíndola-Cortés, A., Moreno-Tovar, R., Bucio, L. and 3 more (...) (2017).Hydroxyapatite crystallization in shrimp cephalothorax wastes during subcritical water treatment for chitin extraction. Carbohydrate Polymers,172332-341",https://www.scopus.com/record/display.url?eid=2-s2.0-85019751020&origin=resultslist,10.1016/j.carbpol.2017.05.055,Article,,2-s2.0-85019751020,28606542,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,57194338591,55993639400,55993639400,-,Mexico,1.0,1605| 2505| 2507,Organic Chemistry| Materials Chemistry| Polymers and Plastics,2| 4,Engineering & Technology| Natural Sciences,249| 433| 409,Engineering - Petroleum| Materials Science| Chemistry,36| 37,Engineering| Physical Sciences,30| 31| 40,"Agricultural, Veterinary And Food Sciences| Biological Sciences| Engineering",3101| 3006| 4004,Biochemistry and cell biology| Food sciences| Chemical engineering,-,Chitosan Applications in Health and Food Packaging,881,93.656,Chitin and Chitosan: Sustainable Biopolymer Applications,6238,99.097,Very Good,2017.0,36.0,N/A,"Espíndola-Cortés, A.| Moreno-Tovar, R.| Bucio, L.| Gimeno, M.| Ruvalcaba-Sil, J.L.| Shirai, K.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
