Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58147564900,58147564900,"Research, Inquiry and Design","Torres-Maya, R.G.",1.0,58147564900,2021.0,2021-01-01,Legado de Arquitectura y Diseno,16,29,116-125,-,ISSN-20073615,21101123942.0,Journal,Universidad Autonoma del Estado de Mexico,Spanish,0,95,-,-,-,-,0.74,16.0,2.0,0.6,3.35,66.0,43.0,0.0,0.0,"Torres-Maya, R.G. (2021).Research, Inquiry and Design. Legado de Arquitectura y Diseno,16(29) 116-125",https://www.scopus.com/record/display.url?eid=2-s2.0-85150359992&origin=resultslist,10.36677/legado.v16i29.16620,Article,Gold,2-s2.0-85150359992,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080| 60014923,Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Autónoma Metropolitana,-,-,58147564900,58147564900,Mexico,1.0,1201| 1213| 2216| 3322,Arts and Humanities (miscellaneous)| Visual Arts and Performing Arts| Architecture| Urban Studies,1| 3,Arts & Humanities| Social Sciences & Management,136| 106,Performing Arts| Architecture,33| 40,Arts and Humanities| Social Sciences,-,-,-,-,-,Integrating Knowledge Systems in Community Development,1087,34.99,Systems Theory and Transdisciplinary Approaches in Education,53487,38.103,Defensible,2021.0,2.0,N/A,"Torres-Maya, R.G.",Universidad Autónoma Metropolitana,Mexico,0
