Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57196469898,57196469898,Antioxidant Capacity In Vitro and In Vivo of Various Ecotypes of Mexican Plum (Spondias purpurea L.),"Villa-Hernández, J.M.| Mendoza-Cardoso, G.| Mendoza-Espinoza, J.A.| Vela-Hinojosa, C.| Díaz de León-Sánchez, F.| Rivera-Cabrera, F.| Alia-Tejacal, I.| Pérez-Flores, L.J.",8.0,55782192900| 57196469898| 56002729700| 55621362000| 25649284800| 15846930100| 16425139500| 56013751300,2017.0,2017-11-01,Journal of Food Science,82,11,2576-2582,-,ISSN-00221147,20614.0,Journal,Blackwell Publishing Inc.,English,0.99,30,3.3,27,0.827,18,1.18,49.0,20.0,0.55,9.16,27.0,44.0,0.0,0.0,"Villa-Hernández, J.M., Mendoza-Cardoso, G., Mendoza-Espinoza, J.A. and 5 more (...) (2017).Antioxidant Capacity In Vitro and In Vivo of Various Ecotypes of Mexican Plum (Spondias purpurea L.). Journal of Food Science,82(11) 2576-2582",https://www.scopus.com/record/display.url?eid=2-s2.0-85033502194&origin=resultslist,10.1111/1750-3841.13862,Article,,2-s2.0-85033502194,28991356,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico,505016| 505017| 708454,Academic,3.0,60025626| 60014923| 60094425,Universidad Autónoma del Estado de Morelos| Universidad Autónoma Metropolitana| Universidad Autónoma de la Ciudad de México,55782192900,56013751300,16425139500,-,Mexico,1.0,1106,Food Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,32| 30,"Biomedical And Clinical Sciences| Agricultural, Veterinary And Food Sciences",3210| 3006,Nutrition and dietetics| Food sciences,SDG 2,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Antioxidant Potential of Tropical Fruit Compounds,75610,74.675,Defensible,2017.0,20.0,N/A,"Villa-Hernández, J.M.| Mendoza-Cardoso, G.| Mendoza-Espinoza, J.A.| Vela-Hinojosa, C.| Díaz de León-Sánchez, F.| Rivera-Cabrera, F.| Alia-Tejacal, I.| Pérez-Flores, L.J.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico,Mexico,0
