Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
6603630185,6603630185,AN EXTENDED VERSION OF AVERAGE MARKOV DECISION PROCESSES ON DISCRETE SPACES UNDER FUZZY ENVIRONMENT,"Cruz-Suárez, H.| Montes-De-Oca, R.| Ortega-Gutiérrez, R.I.",3.0,56000836900| 6603630185| 57188679260,2023.0,2023-01-01,Kybernetika,59,1,160-178,-,ISSN-00235954,24449.0,Journal,Institute of Information Theory and Automation of The Czech Academy of Sciences,English,0.42,69,1.3,76,0.275,64,1.29,28.0,9.0,0.66,13.63,25.0,41.0,0.0,0.0,"Cruz-Suárez, H., Montes-De-Oca, R., Ortega-Gutiérrez, R.I. (2023).AN EXTENDED VERSION OF AVERAGE MARKOV DECISION PROCESSES ON DISCRETE SPACES UNDER FUZZY ENVIRONMENT. Kybernetika,59(1) 160-178",https://www.scopus.com/record/display.url?eid=2-s2.0-85161952757&origin=resultslist,10.14736/kyb-2023-1-0160,Article,Bronze|Green,2-s2.0-85161952757,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,505001| 505017,Academic,2.0,60024830| 60028381,Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56000836900,57188679260,-,-,Mexico,1.0,1702| 1710| 1712| 2207| 2208| 2614,Artificial Intelligence| Information Systems| Software| Control and Systems Engineering| Electrical and Electronic Engineering| Theoretical Computer Science,2,Engineering & Technology,212| 249| 213| 221,Computer Science & Information Systems| Engineering - Petroleum| Data Science| Engineering - Electrical & Electronic,38| 36| 37,Computer Science| Engineering| Physical Sciences,49,Mathematical Sciences,4905,Statistics,-,Fuzzy Logic Applications in Decision-Making Models,162,89.012,Fuzzy Number Ranking Methods in Decision-Making,13981,81.545,Definitive,2023.0,9.0,N/A,"Cruz-Suárez, H.| Montes-De-Oca, R.| Ortega-Gutiérrez, R.I.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,Mexico,0
6603630185,6603630185,MARKOV DECISION PROCESSES on FINITE SPACES with FUZZY TOTAL REWARDS,"Carrero-Vera, K.| Cruz-Suárez, H.| Montes-De-Oca, R.",3.0,57222727252| 56000836900| 6603630185,2022.0,2022-01-01,Kybernetika,58,2,180-199,-,ISSN-00235954,24449.0,Journal,Institute of Information Theory and Automation of The Czech Academy of Sciences,English,0.48,65,1.2,80,0.24,70,0.5,11.0,7.0,0.39,15.47,39.0,55.0,0.0,0.0,"Carrero-Vera, K., Cruz-Suárez, H., Montes-De-Oca, R. (2022).MARKOV DECISION PROCESSES on FINITE SPACES with FUZZY TOTAL REWARDS. Kybernetika,58(2) 180-199",https://www.scopus.com/record/display.url?eid=2-s2.0-85145592892&origin=resultslist,10.14736/kyb-2022-2-0180,Article,Bronze|Green,2-s2.0-85145592892,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,505001| 505017,Academic,2.0,60024830| 60028381,Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57222727252,6603630185,-,-,Mexico,1.0,1702| 1710| 1712| 2207| 2208| 2614,Artificial Intelligence| Information Systems| Software| Control and Systems Engineering| Electrical and Electronic Engineering| Theoretical Computer Science,2,Engineering & Technology,213| 221| 212| 249,Data Science| Engineering - Electrical & Electronic| Computer Science & Information Systems| Engineering - Petroleum,36| 38| 37,Engineering| Computer Science| Physical Sciences,49,Mathematical Sciences,4905,Statistics,-,Fuzzy Logic Applications in Decision-Making Models,162,89.012,Fuzzy Number Ranking Methods in Decision-Making,13981,81.545,Defensible,2022.0,7.0,N/A,"Carrero-Vera, K.| Cruz-Suárez, H.| Montes-De-Oca, R.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,Mexico,0
6603630185,6603630185,Deterministic Discounted Markov Decision Processes with Fuzzy Rewards/Costs,"Cruz-Suárez, H.| Montes-De-oca, R.| Ortega-Gutiérrez, R.I.",3.0,56000836900| 6603630185| 57188679260,2023.0,2023-09-01,Fuzzy Information and Engineering,15,3,274-290,-,ISSN-16168658,21100826286.0,Journal,Tsinghua University Press,English,0.9,33,2.3,27,0.304,55,0.49,10.0,4.0,0.39,10.17,43.0,55.0,0.0,0.0,"Cruz-Suárez, H., Montes-De-oca, R., Ortega-Gutiérrez, R.I. (2023).Deterministic Discounted Markov Decision Processes with Fuzzy Rewards/Costs. Fuzzy Information and Engineering,15(3) 274-290",https://www.scopus.com/record/display.url?eid=2-s2.0-85172988189&origin=resultslist,10.26599/FIE.2023.9270020,Article,Gold|Green,2-s2.0-85172988189,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,505001| 505017,Academic,2.0,60024830| 60028381,Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56000836900,57188679260,56000836900,-,Mexico,1.0,1702| 1710| 1803| 2207| 2209| 2604| 2609| 2614,Artificial Intelligence| Information Systems| Management Science and Operations Research| Control and Systems Engineering| Industrial and Manufacturing Engineering| Applied Mathematics| Logic| Theoretical Computer Science,4| 2| 3,Natural Sciences| Engineering & Technology| Social Sciences & Management,344| 213| 212| 222| 431,Statistics & Operational Research| Data Science| Computer Science & Information Systems| Engineering - Mechanical| Mathematics,37| 36| 38,Physical Sciences| Engineering| Computer Science,46| 49,Information And Computing Sciences| Mathematical Sciences,4904| 4901| 4605,Pure mathematics| Applied mathematics| Data management and data science,-,Fuzzy Logic Applications in Decision-Making Models,162,89.012,Fuzzy Number Ranking Methods in Decision-Making,13981,81.545,Definitive,2023.0,4.0,N/A,"Cruz-Suárez, H.| Montes-De-oca, R.| Ortega-Gutiérrez, R.I.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,Mexico,0
6603630185,6603630185,Incomplete information and risk sensitive analysis of sequential games without a predetermined order of turns,"Becerril-Borja, R.| Montes-De-Oca, R.",2.0,57189048738| 6603630185,2021.0,2021-01-01,Kybernetika,57,2,312-331,-,ISSN-00235954,24449.0,Journal,Institute of Information Theory and Automation of The Czech Academy of Sciences,English,0.46,67,1,81,0.247,69,0.18,4.0,2.0,0.0,14.98,66.0,79.0,0.0,0.0,"Becerril-Borja, R., Montes-De-Oca, R. (2021).Incomplete information and risk sensitive analysis of sequential games without a predetermined order of turns. Kybernetika,57(2) 312-331",https://www.scopus.com/record/display.url?eid=2-s2.0-85108814392&origin=resultslist,10.14736/kyb-2021-2-0312,Article,Bronze|Green,2-s2.0-85108814392,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57189048738,6603630185,-,-,Mexico,1.0,1702| 1710| 1712| 2207| 2208| 2614,Artificial Intelligence| Information Systems| Software| Control and Systems Engineering| Electrical and Electronic Engineering| Theoretical Computer Science,2,Engineering & Technology,212| 249| 221| 213,Computer Science & Information Systems| Engineering - Petroleum| Engineering - Electrical & Electronic| Data Science,36| 38| 37,Engineering| Computer Science| Physical Sciences,49,Mathematical Sciences,4905,Statistics,-,Reinforcement Learning Applications in Autonomous Systems,679,91.432,Optimal Control in Markov Decision Processes,8392,78.531,Very Good,2021.0,2.0,N/A,"Becerril-Borja, R.| Montes-De-Oca, R.",Universidad Autónoma Metropolitana,Mexico,0
6603630185,6603630185,Sample-path optimal stationary policies in stable Markov decision chains with the average reward criterion,"Cavazos-Cadena, R.| Montes-De-oca, R.| Sladký, K.",3.0,55995886800| 6603630185| 7003339393,2015.0,2015-06-01,Journal of Applied Probability,52,2,419-440,-,ISSN-00219002,23838.0,Journal,Applied Probability Trust,English,0.82,40,1.2,38,0.724,35,0.25,7.0,2.0,0.24,4.2,66.0,59.0,0.0,0.0,"Cavazos-Cadena, R., Montes-De-oca, R., Sladký, K. (2015).Sample-path optimal stationary policies in stable Markov decision chains with the average reward criterion. Journal of Applied Probability,52(2) 419-440",https://www.scopus.com/record/display.url?eid=2-s2.0-84938521589&origin=resultslist,10.1017/s0021900200012559,Article,,2-s2.0-84938521589,-,Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana| Czech Academy of Sciences,717168| 505017| 308014,Academic,3.0,60001162| 60028381| 60063843,Universidad Autónoma Agraria Antonio Narro| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Institute of Information Theory and Automation of the Academy of Sciences of the Czech Republic,55995886800,7003339393,-,-,Mexico| Czech Republic,2.0,1804| 2600| 2613,"Statistics, Probability and Uncertainty| General Mathematics| Statistics and Probability",2| 4,Engineering & Technology| Natural Sciences,213| 431| 344,Data Science| Mathematics| Statistics & Operational Research,37,Physical Sciences,49,Mathematical Sciences,4901| 4905,Applied mathematics| Statistics,-,Reinforcement Learning Applications in Autonomous Systems,679,91.432,Optimal Control in Markov Decision Processes,8392,78.531,Definitive,2015.0,2.0,N/A,"Cavazos-Cadena, R.| Montes-De-oca, R.| Sladký, K.",Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana| Czech Academy of Sciences,Mexico| Czech Republic,0
6603630185,6603630185,Average criteria in denumerable semi-Markov decision chains under risk-aversion,"Cavazos-Cadena, R.| Cruz-Suárez, H.| Montes-De-Oca, R.",3.0,55995886800| 56000836900| 6603630185,2023.0,2023-09-01,Discrete Event Dynamic Systems: Theory and Applications,33,3,221-256,-,ISSN-09246703,28967.0,Journal,Springer,English,1.24,18,3.9,36,1.345,7,0.64,12.0,1.0,0.09,11.62,65.0,74.0,0.0,0.0,"Cavazos-Cadena, R., Cruz-Suárez, H., Montes-De-Oca, R. (2023).Average criteria in denumerable semi-Markov decision chains under risk-aversion. Discrete Event Dynamic Systems: Theory and Applications,33(3) 221-256",https://www.scopus.com/record/display.url?eid=2-s2.0-85168435354&origin=resultslist,10.1007/s10626-023-00376-w,Article,,2-s2.0-85168435354,-,Benemerita Universidad Autonoma de Puebla| Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana,505001| 717168| 505017,Academic,3.0,60001162| 60024830| 60028381,Universidad Autónoma Agraria Antonio Narro| Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa,55995886800,6603630185,55995886800| 56000836900,-,Mexico,1.0,2207| 2208| 2611,Control and Systems Engineering| Electrical and Electronic Engineering| Modeling and Simulation,2| 4,Engineering & Technology| Natural Sciences,431| 249| 221| 212,Mathematics| Engineering - Petroleum| Engineering - Electrical & Electronic| Computer Science & Information Systems,37| 36,Physical Sciences| Engineering,49,Mathematical Sciences,4901,Applied mathematics,-,Reinforcement Learning Applications in Autonomous Systems,679,91.432,Optimal Control in Markov Decision Processes,8392,78.531,Definitive,2023.0,1.0,N/A,"Cavazos-Cadena, R.| Cruz-Suárez, H.| Montes-De-Oca, R.",Benemerita Universidad Autonoma de Puebla| Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana,Mexico,0
6603630185,6603630185,Nash-equilibria for stochastic games with total reward functions: An approach through Markov decision processes,"González-Padilla, F.J.| Montes-De-Oca, R.",2.0,57208235546| 6603630185,2019.0,2019-01-01,Kybernetika,55,1,152-165,-,ISSN-00235954,24449.0,Journal,Institute of Information Theory and Automation of The Czech Academy of Sciences,English,0.33,77,1,74,0.241,59,0.34,9.0,1.0,0.0,12.7,73.0,75.0,0.0,0.0,"González-Padilla, F.J., Montes-De-Oca, R. (2019).Nash-equilibria for stochastic games with total reward functions: An approach through Markov decision processes. Kybernetika,55(1) 152-165",https://www.scopus.com/record/display.url?eid=2-s2.0-85064215996&origin=resultslist,10.14736/kyb-2019-1-0152,Article,Green,2-s2.0-85064215996,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57208235546,6603630185,-,-,Mexico,1.0,1702| 1710| 1712| 2207| 2208| 2614,Artificial Intelligence| Information Systems| Software| Control and Systems Engineering| Electrical and Electronic Engineering| Theoretical Computer Science,2,Engineering & Technology,213| 212| 249| 221,Data Science| Computer Science & Information Systems| Engineering - Petroleum| Engineering - Electrical & Electronic,38| 36| 37,Computer Science| Engineering| Physical Sciences,49,Mathematical Sciences,4905,Statistics,-,Reinforcement Learning Applications in Autonomous Systems,679,91.432,Optimal Control in Markov Decision Processes,8392,78.531,Defensible,2019.0,1.0,N/A,"González-Padilla, F.J.| Montes-De-Oca, R.",Universidad Autónoma Metropolitana,Mexico,0
6603630185,6603630185,Characterization of the optimal average cost in Markov decision chains driven by a risk-seeking controller,"Cavazos-Cadena, R.| Cruz-Su Rez, H.| Montes-De-Oca, R.",3.0,55995886800| 58903968400| 6603630185,2024.0,2024-03-21,Journal of Applied Probability,61,1,340-367,-,ISSN-00219002,23838.0,Journal,Cambridge University Press,English,0.91,35,1.4,46,0.532,35,1.86,26.0,1.0,0.35,2.85,56.0,55.0,0.0,0.0,"Cavazos-Cadena, R., Cruz-Su Rez, H., Montes-De-Oca, R. (2024).Characterization of the optimal average cost in Markov decision chains driven by a risk-seeking controller. Journal of Applied Probability,61(1) 340-367",https://www.scopus.com/record/display.url?eid=2-s2.0-85165682720&origin=resultslist,10.1017/jpr.2023.40,Article,,2-s2.0-85165682720,-,Benemerita Universidad Autonoma de Puebla| Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana,505001| 717168| 505017,Academic,3.0,60001162| 60024830| 60028381,Universidad Autónoma Agraria Antonio Narro| Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa,55995886800,6603630185,-,-,Mexico,1.0,1804| 2600| 2613,"Statistics, Probability and Uncertainty| General Mathematics| Statistics and Probability",4| 2,Natural Sciences| Engineering & Technology,213| 344| 431,Data Science| Statistics & Operational Research| Mathematics,37,Physical Sciences,49,Mathematical Sciences,4905| 4901,Statistics| Applied mathematics,-,Reinforcement Learning Applications in Autonomous Systems,679,91.432,Optimal Control in Markov Decision Processes,8392,78.531,Definitive,2024.0,1.0,N/A,"Cavazos-Cadena, R.| Cruz-Su Rez, H.| Montes-De-Oca, R.",Benemerita Universidad Autonoma de Puebla| Universidad Autonóma Agraria Antonio Narro| Universidad Autónoma Metropolitana,Mexico,0
6603630185,6603630185,Characterization of a Cournot-Nash Equilibrium for a Fishery Model with Fuzzy Utilities,"Ortega-Gutiérrez, R.I.| Montes-De-Oca, R.| Cruz-Suárez, H.",3.0,57188679260| 6603630185| 56000836900,2024.0,2024-01-01,Journal of Mathematics,2024,-,-,6885051,ISSN-23144629,21100798103.0,Journal,Hindawi Limited,English,0.63,54,3.4,14,0.322,59,1.77,12.0,0.0,0.0,2.28,70.0,70.0,0.0,0.0,"Ortega-Gutiérrez, R.I., Montes-De-Oca, R., Cruz-Suárez, H. (2024).Characterization of a Cournot-Nash Equilibrium for a Fishery Model with Fuzzy Utilities. Journal of Mathematics,2024",https://www.scopus.com/record/display.url?eid=2-s2.0-85186665822&origin=resultslist,10.1155/2024/6885051,Article,Gold|Green,2-s2.0-85186665822,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,505001| 505017,Academic,2.0,60024830| 60028381,Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57188679260,56000836900,57188679260,-,Mexico,1.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4901| 4905| 4904,Applied mathematics| Statistics| Pure mathematics,-,Fuzzy Logic Applications in Decision-Making Models,162,89.012,Fuzzy Number Ranking Methods in Decision-Making,13981,81.545,Definitive,2024.0,0.0,N/A,"Ortega-Gutiérrez, R.I.| Montes-De-Oca, R.| Cruz-Suárez, H.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,Mexico,0
6603630185,6603630185,Uniqueness of optimal policies as a generic property of discounted markov decision processes: Ekeland's variational principle approach,"Ortega-Gutiérrez, R.I.| Montes-De-Oca, R.| Lemus-Rodríguez, E.",3.0,57188679260| 6603630185| 56013581400,2016.0,2016-01-01,Kybernetika,52,1,66-75,-,ISSN-00235954,24449.0,Journal,Academy of Sciences of the Czech Republic,English,0.55,59,1.1,61,0.296,48,0.06,5.0,0.0,0.0,8.92,81.0,71.0,0.0,0.0,"Ortega-Gutiérrez, R.I., Montes-De-Oca, R., Lemus-Rodríguez, E. (2016).Uniqueness of optimal policies as a generic property of discounted markov decision processes: Ekeland's variational principle approach. Kybernetika,52(1) 66-75",https://www.scopus.com/record/display.url?eid=2-s2.0-84962239908&origin=resultslist,10.14736/kyb-2016-1-0066,Article,,2-s2.0-84962239908,-,Universidad Autónoma Metropolitana| Universidad Anáhuac,505017| 702750,Academic,2.0,60028381| 60027461,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Anáhuac México,57188679260,56013581400,-,-,Mexico,1.0,1702| 1710| 1712| 2207| 2208| 2614,Artificial Intelligence| Information Systems| Software| Control and Systems Engineering| Electrical and Electronic Engineering| Theoretical Computer Science,2,Engineering & Technology,213| 249| 212| 221,Data Science| Engineering - Petroleum| Computer Science & Information Systems| Engineering - Electrical & Electronic,36| 37| 38,Engineering| Physical Sciences| Computer Science,49,Mathematical Sciences,4905,Statistics,-,Reinforcement Learning Applications in Autonomous Systems,679,91.432,Optimal Control in Markov Decision Processes,8392,78.531,Definitive,2016.0,0.0,N/A,"Ortega-Gutiérrez, R.I.| Montes-De-Oca, R.| Lemus-Rodríguez, E.",Universidad Autónoma Metropolitana| Universidad Anáhuac,Mexico,0
