Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57208905112,57208905112,Enzymatically assisted isolation of high-quality cellulose nanoparticles from water hyacinth stems,"Juárez-Luna, G.N.| Favela-Torres, E.| Quevedo, I.R.| Batina, N.",4.0,57208905112| 6603679732| 26641311100| 7004363700,2019.0,2019-09-15,Carbohydrate Polymers,220,-,110-117,-,ISSN-01448617,25801.0,Journal,Elsevier Ltd,English,1.9,7,11.7,3,1.514,6,1.55,51.0,42.0,1.35,11.84,11.0,21.0,0.0,0.0,"Juárez-Luna, G.N., Favela-Torres, E., Quevedo, I.R. and 1 more (...) (2019).Enzymatically assisted isolation of high-quality cellulose nanoparticles from water hyacinth stems. Carbohydrate Polymers,220110-117",https://www.scopus.com/record/display.url?eid=2-s2.0-85066081250&origin=resultslist,10.1016/j.carbpol.2019.05.058,Article,,2-s2.0-85066081250,31196528,Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA),505017| 702731,Academic,2.0,60028381| 60011923,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Iberoamericana,57208905112,7004363700,7004363700,-,Mexico,1.0,1605| 2505| 2507,Organic Chemistry| Materials Chemistry| Polymers and Plastics,2| 4,Engineering & Technology| Natural Sciences,433| 409| 249,Materials Science| Chemistry| Engineering - Petroleum,37| 36,Physical Sciences| Engineering,31| 30| 40,"Biological Sciences| Agricultural, Veterinary And Food Sciences| Engineering",3101| 4004| 3006,Biochemistry and cell biology| Chemical engineering| Food sciences,-,Cellulose Innovations in Material Science Applications,859,91.759,Cellulose Nanocrystals in Advanced Composite Materials,259,99.854,Definitive,2019.0,42.0,N/A,"Juárez-Luna, G.N.| Favela-Torres, E.| Quevedo, I.R.| Batina, N.",Universidad Autónoma Metropolitana| Universidad Iberoamericana (UIA),Mexico,0
