Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57201154671,57201154671,Participation of the IKK-α/β complex in the inhibition of the TNF-α/NF-κB pathway by glycine: Possible involvement of a membrane receptor specific to adipocytes,"Contreras-Nuñez, E.| Blancas-Flores, G.| Cruz, M.| Almanza-Perez, J.C.| Gomez-Zamudio, J.H.| Ventura-Gallegosc, J.L.| Zentella-Dehesa, A.| Roberto-Lazzarini| Roman-Ramos, R.| Alarcon-Aguilar, F.J.",10.0,57201154671| 56013707500| 56062841700| 56013541000| 6508104964| 57201151531| 55587548900| 56063896900| 55993670700| 55989721500,2018.0,2018-06-01,Biomedicine and Pharmacotherapy,102,-,120-131,-,ISSN-07533322,28620.0,Journal,Elsevier Masson SAS,English,0.97,32,4,44,0.931,23,1.9,43.0,27.0,1.19,10.07,20.0,24.0,0.0,0.0,"Contreras-Nuñez, E., Blancas-Flores, G., Cruz, M. and 7 more (...) (2018).Participation of the IKK-α/β complex in the inhibition of the TNF-α/NF-κB pathway by glycine: Possible involvement of a membrane receptor specific to adipocytes. Biomedicine and Pharmacotherapy,102120-131",https://www.scopus.com/record/display.url?eid=2-s2.0-85043595972&origin=resultslist,10.1016/j.biopha.2018.03.048,Article,,2-s2.0-85043595972,29550635,Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505031| 505017| 505006| 505023| 505009,Medical| Government| Academic,5.0,60028381| 60008467| 60019221| 60032442| 60009149,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano del Seguro Social| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI| Universidad Nacional Autónoma de México| Instituto Nacional de la Nutrición Salvador Zubiran,57201154671,55989721500,55989721500,-,Mexico,1.0,3004,Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Cell Death Mechanisms in Cancer Progression,43,77.109,Nuclear Factor Kappa B in Immune Response and Cancer,426,96.086,Very Good,2018.0,27.0,N/A,"Contreras-Nuñez, E.| Blancas-Flores, G.| Cruz, M.| Almanza-Perez, J.C.| Gomez-Zamudio, J.H.| Ventura-Gallegosc, J.L.| Zentella-Dehesa, A.| Roberto-Lazzarini| Roman-Ramos, R.| Alarcon-Aguilar, F.J.",Hospital de Especialidades| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Mexico,0
