Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
34879773200,34879773200,Experimental setup for the production of ultracold strongly correlated fermionic superfluids of 6Li,"Hernández-Rajkov, D.| Padilla-Castillo, J.E.| Mendoza-López, M.| Colín-Rodríguez, R.| Gutiérrez-Valdés, A.| Morales-Ramírez, S.A.| Gutiérrez-Arenas, R.A.| Gardea-Flores, C.A.| Jáuregui-Renaud, R.| Seman, J.A.| Poveda-Cuevas, F.J.| Roati, G.",12.0,57218995463| 57219002521| 57224616027| 34879773200| 57219000956| 57218994995| 57211494953| 57218995030| 57219002029| 16679939200| 36505066400| 6701442264,2020.0,2020-07-01,Revista Mexicana de Fisica,66,4,388-403,-,ISSN-0035001X,29758.0,Journal,Sociedad Mexicana de Fisica,English,0.49,65,0.8,79,0.181,80,0.5,18.0,4.0,0.28,14.33,58.0,60.0,0.0,0.0,"Hernández-Rajkov, D., Padilla-Castillo, J.E., Mendoza-López, M. and 9 more (...) (2020).Experimental setup for the production of ultracold strongly correlated fermionic superfluids of 6Li. Revista Mexicana de Fisica,66(4) 388-403",https://www.scopus.com/record/display.url?eid=2-s2.0-85090957388&origin=resultslist,10.31349/RevMexFis.66.388,Article,Gold|Green,2-s2.0-85090957388,-,Consejo Nacional de Ciencia y Tecnologia Mexico| University of Florence| Universidad Autónoma Metropolitana| National Research Council of Italy| Universidad Nacional Autónoma de México,704696| 321049| 505017| 321003| 505023,Academic| Government,5.0,60032442| 60028381| 60027998| 60082853| 60006264,"Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| LENS - European Laboratory for Non-Linear Spectroscopy| CNR - Istituto Nazionale di Ottica",57218995463,6701442264,-,-,Mexico| Italy,2.0,3100,General Physics and Astronomy,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,40| 51,Engineering| Physical Sciences,5104| 5107| 4013,Condensed matter physics| Particle and high energy physics| Geomatic engineering,-,Quantum States and Metamaterials in Superfluid Systems,52,90.778,Fermionic Superfluidity and Magnetic Interactions,3594,89.475,Very Good,2020.0,4.0,N/A,"Hernández-Rajkov, D.| Padilla-Castillo, J.E.| Mendoza-López, M.| Colín-Rodríguez, R.| Gutiérrez-Valdés, A.| Morales-Ramírez, S.A.| Gutiérrez-Arenas, R.A.| Gardea-Flores, C.A.| Jáuregui-Renaud, R.| Seman, J.A.| Poveda-Cuevas, F.J.| Roati, G.",Consejo Nacional de Ciencia y Tecnologia Mexico| University of Florence| Universidad Autónoma Metropolitana| National Research Council of Italy| Universidad Nacional Autónoma de México,Mexico| Italy,0
