Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57196740449,57196740449,Higher-Order Statistical Correlations and Mutual Information Among Particles in a Quantum Well,"Yépez, V.S.| Sagar, R.P.| Laguna, H.G.",3.0,57196740449| 7004906567| 9437441500,2017.0,2017-12-01,Few-Body Systems,58,6,-,158,ISSN-01777963,27573.0,Journal,Springer-Verlag Wien,English,0.45,67,1.8,63,0.46,46,1.01,21.0,9.0,0.3,10.08,44.0,57.0,0.0,0.0,"Yépez, V.S., Sagar, R.P., Laguna, H.G. (2017).Higher-Order Statistical Correlations and Mutual Information Among Particles in a Quantum Well. Few-Body Systems,58(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85033668625&origin=resultslist,10.1007/s00601-017-1320-4,Article,Green,2-s2.0-85033668625,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60028381| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México,57196740449,9437441500,9437441500,-,Mexico,1.0,3107,"Atomic and Molecular Physics, and Optics",4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,5102| 5106| 5107,"Atomic, molecular and optical physics| Nuclear and plasma physics| Particle and high energy physics",-,Quantum Information and Optical State Manipulation,9,93.394,Information Theory Applications in Quantum Systems,14686,83.419,Very Good,2017.0,9.0,N/A,"Yépez, V.S.| Sagar, R.P.| Laguna, H.G.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
