Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56051265100,56051265100,Treatment Delivery Preferences Associated With Type of Mental Disorder and Perceived Treatment Barriers Among Mexican University Students,"Benjet, C.| Wittenborn, A.| Gutierrez-García, R.A.| Albor, Y.C.| Contreras, E.V.| Hernández, S.C.| Valdés-García, K.P.| Monroy, I.R.| Peláez Cedrés, A.J.| Hernández Uribe, P.C.| Covarrubias Díaz-Couder, A.| Quevedo Chávez, G.E.| Paz-Peréz, M.A.| Medina-Mora, M.E.| Bruffaerts, R.",15.0,57211220427| 13610693100| 57194332642| 56659516800| 57212801354| 57211035537| 57215579939| 57215574256| 56051265100| 57212803674| 57215581504| 57212801149| 57215579992| 56013839800| 6603171666,2020.0,2020-08-01,Journal of Adolescent Health,67,2,232-238,-,ISSN-1054139X,15357.0,Journal,Elsevier USA,English,1.68,10,6.4,5,1.653,6,1.64,38.0,20.0,0.93,9.66,24.0,30.0,0.0,0.0,"Benjet, C., Wittenborn, A., Gutierrez-García, R.A. and 12 more (...) (2020).Treatment Delivery Preferences Associated With Type of Mental Disorder and Perceived Treatment Barriers Among Mexican University Students. Journal of Adolescent Health,67(2) 232-238",https://www.scopus.com/record/display.url?eid=2-s2.0-85081210113&origin=resultslist,10.1016/j.jadohealth.2020.01.025,Article,,2-s2.0-85081210113,32169528,Instituto Nacional de Psiquiatria Ramon de la Fuente| Universidad Autonoma de Baja California| Universidad Autonoma de Coahuila| Universidad La Salle| Universidad Autónoma Metropolitana| KU Leuven| Michigan State University,505042| 505046| 704861| 705325| 505017| 303008| 508122,Academic| Government,7.0,60001818| 60031707| 60001208| 60005618| 60019561| 60024080| 60004252| 60025063,Instituto Nacional de Psiquiatría Ramon de la Fuente| Michigan State University| Universidad de la Salle Bajío| Universidad Autónoma de Baja California| Universidad Autónoma de Coahuila| Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad La Salle| KU Leuven,57211220427,6603171666,57211220427,-,Belgium| Mexico| United States,3.0,2735| 2738| 2739,"Pediatrics, Perinatology and Child Health| Psychiatry and Mental Health| Public Health, Environmental and Occupational Health",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,52| 42| 32,Psychology| Health Sciences| Biomedical And Clinical Sciences,-,-,SDG 10,Integrating Mental Health Services in Primary Care,852,45.782,Digital Interventions for Mental Health Improvement,3237,98.611,Defensible,2020.0,20.0,N/A,"Benjet, C.| Wittenborn, A.| Gutierrez-García, R.A.| Albor, Y.C.| Contreras, E.V.| Hernández, S.C.| Valdés-García, K.P.| Monroy, I.R.| Peláez Cedrés, A.J.| Hernández Uribe, P.C.| Covarrubias Díaz-Couder, A.| Quevedo Chávez, G.E.| Paz-Peréz, M.A.| Medina-Mora, M.E.| Bruffaerts, R.",Instituto Nacional de Psiquiatria Ramon de la Fuente| Universidad Autonoma de Baja California| Universidad Autonoma de Coahuila| Universidad La Salle| Universidad Autónoma Metropolitana| KU Leuven| Michigan State University,Belgium| Mexico| United States,0
