Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203724501,57203724501,An embedded hardware for implementation of a tracking control in WMRs,"Sanchez, C.M.| Ortigoza, R.S.| Sanchez, J.R.G.| Guzman, V.M.H.| Cruz, M.A.| Aranda, M.M.| Ortigoza, G.S.",7.0,57203724501| 8730869500| 55792017500| 7003757051| 56168741600| 57196651326| 57203724395,2018.0,2018-07-01,IEEE Latin America Transactions,16,7,1835-1842,8447346,ISSN-15480992,19700181218.0,Journal,IEEE Computer Society,Spanish,0.7,50,1.7,43,0.337,36,1.69,37.0,5.0,0.28,10.59,55.0,59.0,0.0,0.0,"Sanchez, C.M., Ortigoza, R.S., Sanchez, J.R.G. and 4 more (...) (2018).An embedded hardware for implementation of a tracking control in WMRs. IEEE Latin America Transactions,16(7) 1835-1842",https://www.scopus.com/record/display.url?eid=2-s2.0-85052733895&origin=resultslist,10.1109/TLA.2018.8447346,Article,,2-s2.0-85052733895,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Autonoma Queretaro,505001| 505017| 505011| 505048,Academic,4.0,60112837| 60019176| 60020052| 60024830,Universidad Autónoma Metropolitana-Lerma| Instituto Politécnico Nacional| Universidad Autónoma de Querétaro| Benemérita Universidad Autónoma de Puebla,57203724501,57203724395,57203724395,-,Mexico,1.0,1700| 2208,General Computer Science| Electrical and Electronic Engineering,2,Engineering & Technology,212| 221| 249,Computer Science & Information Systems| Engineering - Electrical & Electronic| Engineering - Petroleum,36| 38,Engineering| Computer Science,40,Engineering,-,-,SDG 9,Innovative Algorithms for Mobile Robot Navigation,489,78.744,Control Strategies for Wheeled Mobile Robots,2219,95.006,Defensible,2018.0,5.0,N/A,"Sanchez, C.M.| Ortigoza, R.S.| Sanchez, J.R.G.| Guzman, V.M.H.| Cruz, M.A.| Aranda, M.M.| Ortigoza, G.S.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Autonoma Queretaro,Mexico,0
