Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58513542100,58513542100,Bifidobacterium longum LBUX23 Isolated from Feces of a Newborn; Potential Probiotic Properties and Genomic Characterization,"Reyes-Castillo, P.A.| González-Vázquez, R.| Torres-Maravilla, E.| Bautista-Hernández, J.I.| Zúñiga-León, E.| Leyte-Lugo, M.| Mateos-Sánchez, L.| Mendoza-Pérez, F.| Gutiérrez-Nava, M.A.| Reyes-Pavón, D.| Azaola-Espinosa, A.| Mayorga-Reyes, L.",12.0,57194732840| 6508128014| 56922108200| 58513542100| 57191586622| 37090979200| 24484336100| 6508238591| 6504527383| 57216940654| 42960975800| 6506681126,2023.0,2023-07-01,Microorganisms,11,7,-,1648,ISSN-20762607,21100933947.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.07,24,7.4,31,0.944,30,0.65,10.0,14.0,1.44,9.74,17.0,20.0,0.0,0.0,"Reyes-Castillo, P.A., González-Vázquez, R., Torres-Maravilla, E. and 9 more (...) (2023).Bifidobacterium longum LBUX23 Isolated from Feces of a Newborn; Potential Probiotic Properties and Genomic Characterization. Microorganisms,11(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85166258882&origin=resultslist,10.3390/microorganisms11071648,Article,Gold|Green,2-s2.0-85166258882,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Autonoma del Estado de Mexico,704696| 505046| 505017| 505006| 505051,Government| Academic,5.0,60010210| 60014923| 60027998| 60005618| 60002281| 60008467,"Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma de Baja California| Universidad Autónoma del Estado de México| Instituto Mexicano del Seguro Social",57194732840,6506681126,6508128014| 57191586622| 6506681126,-,Mexico,1.0,2404| 2406| 2726,Microbiology| Virology| Microbiology (medical),5,Life Sciences & Medicine,532| 507,Medicine| Biological Sciences,32| 34,Life Sciences| Medical and Health,32| 31,Biomedical And Clinical Sciences| Biological Sciences,3107| 3207,Microbiology| Medical microbiology,-,Probiotics and Their Impact on Health,525,88.031,Bifidobacterium Strains and Their Probiotic Potential,11887,82.59,Definitive,2023.0,14.0,N/A,"Reyes-Castillo, P.A.| González-Vázquez, R.| Torres-Maravilla, E.| Bautista-Hernández, J.I.| Zúñiga-León, E.| Leyte-Lugo, M.| Mateos-Sánchez, L.| Mendoza-Pérez, F.| Gutiérrez-Nava, M.A.| Reyes-Pavón, D.| Azaola-Espinosa, A.| Mayorga-Reyes, L.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Autonoma del Estado de Mexico,Mexico,0
