Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55839631500,55839631500,Antispasmodic effects and action mechanism of essential oil of Chrysactinia mexicana A. Gray on rabbit ileum,"Zavala-Mendoza, D.| Grasa, L.| Zavala-Sánchez, M.A.| Pérez-Gutiérrez, S.| Murillo, M.D.",5.0,55839631500| 8859629500| 55644775600| 55547707400| 56177461900,2016.0,2016-06-01,Molecules,21,6,-,783,ISSN-14203049,26370.0,Journal,MDPI AG,English,1.26,18,4.2,35,0.825,19,1.42,43.0,9.0,0.32,9.23,44.0,55.0,0.0,0.0,"Zavala-Mendoza, D., Grasa, L., Zavala-Sánchez, M.A. and 2 more (...) (2016).Antispasmodic effects and action mechanism of essential oil of Chrysactinia mexicana A. Gray on rabbit ileum. Molecules,21(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84976439832&origin=resultslist,10.3390/molecules21060783,Article,Gold|Green,2-s2.0-84976439832,27322223,Universidad Autónoma Metropolitana| University of Zaragoza,505017| 312035,Academic,2.0,60016809| 60023452| 60028381| 60120576| 60010210| 116952296,"Universidad de Zaragoza| Facultad de Veterinaria, Universidad de Zaragoza| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto de Investigación Sanitaria Aragón (IISA)| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad de la Costa",55839631500,56177461900,8859629500,-,Mexico| Spain,2.0,1313| 1601| 1602| 1605| 1606| 3002| 3003,Molecular Medicine| Chemistry (miscellaneous)| Analytical Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Drug Discovery| Pharmaceutical Science,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,249| 409| 537| 532,Engineering - Petroleum| Chemistry| Pharmacy & Pharmacology| Medicine,37| 34| 32,Physical Sciences| Medical and Health| Life Sciences,34,Chemical Sciences,3405| 3404,Organic chemistry| Medicinal and biomolecular chemistry,-,Antioxidant and Antimicrobial Properties of Essential Oils,275,87.901,Cineole and Eucalyptol in Respiratory Health,67852,76.441,Weak,2016.0,9.0,N/A,"Zavala-Mendoza, D.| Grasa, L.| Zavala-Sánchez, M.A.| Pérez-Gutiérrez, S.| Murillo, M.D.",Universidad Autónoma Metropolitana| University of Zaragoza,Mexico| Spain,0
