Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57217183540,57217183540,Biomaterials for bone tissue regeneration extracted from fish wastes,"Anaya-Barajas, D.| Aguilar-Pliego, J.| González-Vélez, V.| Vélez-Tirado, M.",4.0,57217183540| 56013754600| 6505935749| 57217184456,2019.0,2019-09-01,Revista Mexicana de Ingenieria Biomedica,40,3,-,e201927EE3,ISSN-01889532,21100200412.0,Journal,Sociedad Mexicana de Ingenieria Biomedica,Spanish,0.31,78,0.5,92,0.13,92,2.2,81.0,2.0,0.0,13.73,67.0,75.0,0.0,0.0,"Anaya-Barajas, D., Aguilar-Pliego, J., González-Vélez, V. and 1 more (...) (2019).Biomaterials for bone tissue regeneration extracted from fish wastes. Revista Mexicana de Ingenieria Biomedica,40(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85086667232&origin=resultslist,10.17488/RMIB.40.3.13,Article,Gold,2-s2.0-85086667232,-,CSIC| CSIC - Institute of Catalysis and Petrochemistry| Universidad Autónoma Metropolitana,312004| 715433| 505017,Government| Academic,3.0,60023193| 60021246,Universidad Autónoma Metropolitana - Azcapotzalco| CSIC - Instituto de Catálisis y Petroleoquímica (ICP),57217183540,57217184456,57217183540,-,Spain| Mexico,2.0,2204,Biomedical Engineering,2,Engineering & Technology,507,Biological Sciences,36,Engineering,32| 40,Biomedical And Clinical Sciences| Engineering,4003| 4007| 3209,"Biomedical engineering| Control engineering, mechatronics and robotics| Neurosciences",SDG 3,Nanofibers and Their Multifunctional Applications,176,94.048,Collagen Applications in Tissue Engineering and Healing,3384,98.569,Definitive,2019.0,2.0,N/A,"Anaya-Barajas, D.| Aguilar-Pliego, J.| González-Vélez, V.| Vélez-Tirado, M.",CSIC| CSIC - Institute of Catalysis and Petrochemistry| Universidad Autónoma Metropolitana,Spain| Mexico,0
