Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57190765862,57190765862,Evaluation of the antioxidant activity of aqueous and methanol extracts of Pleurotus ostreatus in different growth stages,"González-Palma, I.| Escalona-Buendía, H.B.| Ponce-Alquicira, E.| Téllez-Téllez, M.| Gupta, V.K.| Díaz-Godínez, G.| Soriano-Santos, J.",7.0,57190765862| 57194437346| 57203801983| 56002742100| 36158104300| 55909571500| 55989678800,2016.0,2016-07-12,Frontiers in Microbiology,7,-,-,1099,ISSN-1664302X,21100226442.0,Journal,Frontiers Research Foundation,English,1.19,20,4.2,36,1.759,15,1.63,50.0,185.0,1.38,10.85,2.0,21.0,0.0,0.0,"González-Palma, I., Escalona-Buendía, H.B., Ponce-Alquicira, E. and 4 more (...) (2016).Evaluation of the antioxidant activity of aqueous and methanol extracts of Pleurotus ostreatus in different growth stages. Frontiers in Microbiology,7",https://www.scopus.com/record/display.url?eid=2-s2.0-84983042607&origin=resultslist,10.3389/fmicb.2016.01099,Article,Gold|Green,2-s2.0-84983042607,-,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| University of Galway| Universidad Autónoma de Tlaxcala,505016| 505017| 319003| 714292,Academic,4.0,60028381| 60029589| 60025626| 60008539,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Tlaxcala| Universidad Autónoma del Estado de Morelos| University of Galway,57190765862,55989678800,55989678800,-,Mexico| Ireland,2.0,2404| 2726,Microbiology| Microbiology (medical),5,Life Sciences & Medicine,507| 532,Biological Sciences| Medicine,34| 32,Medical and Health| Life Sciences,32| 31,Biomedical And Clinical Sciences| Biological Sciences,3107| 3207,Microbiology| Medical microbiology,-,Mushroom Compounds and Their Multifaceted Applications,1080,64.683,Medicinal Mushrooms and Their Bioactive Properties,3112,98.287,Very Good,2016.0,185.0,N/A,"González-Palma, I.| Escalona-Buendía, H.B.| Ponce-Alquicira, E.| Téllez-Téllez, M.| Gupta, V.K.| Díaz-Godínez, G.| Soriano-Santos, J.",Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| University of Galway| Universidad Autónoma de Tlaxcala,Mexico| Ireland,0
