Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55619305525,55619305525,The mass transport phenomenon through pericarp during the nixtamalization process,"Gutiérrez-Cortez, E.| Rojas-Molina, I.| Zambrano-Zaragoza, M.L.| Espinosa-Arbeláez, D.G.| Rojas, A.| García, J.C.| Cornejo-Villegas, M.A.| Rodríguez-García, M.E.",8.0,56002681300| 16239943000| 6506759491| 24773035000| 56913823100| 55619305525| 56002734800| 7404254865,2016.0,2016-10-01,Food and Bioproducts Processing,100,-,477-486,-,ISSN-09603085,15627.0,Journal,Institution of Chemical Engineers,English,1.19,20,3.7,17,0.878,14,2.15,82.0,11.0,0.21,9.69,40.0,61.0,0.0,0.0,"Gutiérrez-Cortez, E., Rojas-Molina, I., Zambrano-Zaragoza, M.L. and 5 more (...) (2016).The mass transport phenomenon through pericarp during the nixtamalization process. Food and Bioproducts Processing,100477-486",https://www.scopus.com/record/display.url?eid=2-s2.0-84992732421&origin=resultslist,10.1016/j.fbp.2016.09.008,Article,,2-s2.0-84992732421,-,Universidad Autónoma Metropolitana| Centro de Ingeniería y Desarrollo Industrial| Universidad Nacional Autónoma de México| Universidad Autonoma Queretaro,505017| 714705| 505023| 505048,Other| Academic,4.0,60032442| 60172565| 60020052| 60069648| 60028381| 60172283,Universidad Nacional Autónoma de México| Facultad de Estudios Superiores Cuautitlán| Universidad Autónoma de Querétaro| Centro de Ingenieria y Desarollo Industrial| Universidad Autónoma Metropolitana -Unidad Iztapalapa| UNAM campus Juriquilla,56002681300,7404254865,56002681300,-,Mexico,1.0,1106| 1303| 1305| 1500,Food Science| Biochemistry| Biotechnology| General Chemical Engineering,2| 5,Engineering & Technology| Life Sciences & Medicine,502| 507| 219,Agriculture & Forestry| Biological Sciences| Engineering - Chemical,36| 32,Engineering| Life Sciences,31| 30| 40,"Biological Sciences| Agricultural, Veterinary And Food Sciences| Engineering",4004| 3006| 3106,Chemical engineering| Food sciences| Industrial biotechnology,-,Starch Properties and Applications in Food Science,737,83.584,Nutritional and Functional Aspects of Nixtamalized Maize,28077,74.576,Definitive,2016.0,11.0,N/A,"Gutiérrez-Cortez, E.| Rojas-Molina, I.| Zambrano-Zaragoza, M.L.| Espinosa-Arbeláez, D.G.| Rojas, A.| García, J.C.| Cornejo-Villegas, M.A.| Rodríguez-García, M.E.",Universidad Autónoma Metropolitana| Centro de Ingeniería y Desarrollo Industrial| Universidad Nacional Autónoma de México| Universidad Autonoma Queretaro,Mexico,0
