Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57194729545,57194729545,"Metabolic syndrome, physical activity and eating habits in school children of the south of Mexico city.","López, C.P.R.| Ramos-Terrones, I.| Lazarevich, I.| García-López, S.| Arriaga, R.V.| Valverde, L.F.| Cervera, E.G.| Nájera-Medina, O.",8.0,57191487900| 57194729545| 55672350700| 55735470900| 57191484016| 56323571400| 36112682600| 6504614011,2019.0,2019-01-01,Investigacion Clinica (Venezuela),60,1,7-19,-,ISSN-05355133,15234.0,Journal,Instituto de Investigaciones Clinicas,English,0.18,86,0.8,49,0.133,82,2.63,41.0,1.0,0.12,8.48,73.0,70.0,0.0,1.0,"López, C.P.R., Ramos-Terrones, I., Lazarevich, I. and 5 more (...) (2019).Metabolic syndrome, physical activity and eating habits in school children of the south of Mexico city.. Investigacion Clinica (Venezuela),60(1) 7-19",https://www.scopus.com/record/display.url?eid=2-s2.0-85068398472&origin=resultslist,10.22209/IC.v60n1a01,Article,Hybrid gold,2-s2.0-85068398472,-,Universidad Autónoma Metropolitana| Universidad Autónoma de Campeche,505017| 713806,Academic,2.0,60010210| 60013136,Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma de Campeche,57191487900,6504614011,6504614011,-,Mexico,1.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3204| 3207| 3202,Immunology| Medical microbiology| Clinical sciences,SDG 3,Childhood Obesity and Nutritional Interventions,765,47.286,Metabolic Syndrome Prevalence in Children and Adolescents,6799,90.208,Defensible,2019.0,1.0,N/A,"López, C.P.R.| Ramos-Terrones, I.| Lazarevich, I.| García-López, S.| Arriaga, R.V.| Valverde, L.F.| Cervera, E.G.| Nájera-Medina, O.",Universidad Autónoma Metropolitana| Universidad Autónoma de Campeche,Mexico,0
