Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58620323500,58620323500,Evaluation of the catalytic activity of Zn-MOF-74 for the alcoholysis of cyclohexene oxide,"Flores, J.G.| Obeso, J.L.| Martínez-Jiménez, V.| Martín-Guaregua, N.| Islas-Jácome, A.| González-Zamora, E.| Serrano-Espejel, H.| Mondragón-Rodríguez, B.| Leyva, C.| Solís-Casados, D.A.| Ibarra, I.A.| Peralta, R.A.| Aguilar-Pliego, J.| Antonio de los Reyes, J.",14.0,57206442858| 57580822200| 58559113700| 57204120910| 48161545400| 55989686000| 58620060500| 58620323500| 15829455800| 26221500700| 55000477500| 56879898700| 56013754600| 15723341500,2023.0,2023-09-11,RSC Advances,13,39,27174-27179,-,ISSN-20462069,21100199840.0,Journal,Royal Society of Chemistry,English,0.86,36,7.5,21,0.715,25,3.16,66.0,13.0,0.9,14.5,18.0,32.0,0.0,0.0,"Flores, J.G., Obeso, J.L., Martínez-Jiménez, V. and 11 more (...) (2023).Evaluation of the catalytic activity of Zn-MOF-74 for the alcoholysis of cyclohexene oxide. RSC Advances,13(39) 27174-27179",https://www.scopus.com/record/display.url?eid=2-s2.0-85172314839&origin=resultslist,10.1039/d3ra03122e,Article,Gold|Green,2-s2.0-85172314839,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505051| 505011| 505023,Academic,4.0,60028381| 60014923| 60019176| 60032442| 60175860| 60002281,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México| Centro Conjunto de Investigación en Química Sustentable UAEM-UNAM| Universidad Autónoma del Estado de México,57206442858,15723341500,56879898700| 56013754600| 15723341500,-,Mexico,1.0,1500| 1600,General Chemical Engineering| General Chemistry,2| 4,Engineering & Technology| Natural Sciences,219| 409,Engineering - Chemical| Chemistry,36| 37,Engineering| Physical Sciences,34,Chemical Sciences,-,-,-,Metal-Organic Frameworks in Environmental Applications,99,98.496,Metal Organic Frameworks in Gas Storage Applications,74,99.688,Definitive,2023.0,13.0,N/A,"Flores, J.G.| Obeso, J.L.| Martínez-Jiménez, V.| Martín-Guaregua, N.| Islas-Jácome, A.| González-Zamora, E.| Serrano-Espejel, H.| Mondragón-Rodríguez, B.| Leyva, C.| Solís-Casados, D.A.| Ibarra, I.A.| Peralta, R.A.| Aguilar-Pliego, J.| Antonio de los Reyes, J.",Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
