Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55485139800,55485139800,"Bioaccumulation of Metals Arsenic, Cadmium, and Lead in Zooplankton and Fishes from the Tula River Watershed, Mexico","Rubio-Franchini, I.| López-Hernández, M.| Ramos-Espinosa, M.G.| Rico-Martínez, R.",4.0,24471769900| 15020862400| 55485139800| 7003352677,2016.0,2016-01-01,"Water, Air, and Soil Pollution",227,1,-,5,ISSN-00496979,24554.0,Journal,Springer International Publishing,English,0.79,41,2.8,31,0.6,31,2.16,98.0,24.0,0.92,10.86,24.0,31.0,0.0,0.0,"Rubio-Franchini, I., López-Hernández, M., Ramos-Espinosa, M.G. and 1 more (...) (2016).Bioaccumulation of Metals Arsenic, Cadmium, and Lead in Zooplankton and Fishes from the Tula River Watershed, Mexico. Water, Air, and Soil Pollution,227(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-84948845312&origin=resultslist,10.1007/s11270-015-2702-1,Article,,2-s2.0-84948845312,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Autonomous University of Aguascalientes,505017| 505023| 704841,Academic,3.0,107091218| 60032442| 60010210| 60029446,Instituto de Salud del Estado de| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Autonomous University of Aguascalientes Centro de Ciencias Basicas,24471769900,7003352677,7003352677,-,Mexico,1.0,2302| 2304| 2305| 2310| 2312,Ecological Modeling| Environmental Chemistry| Environmental Engineering| Pollution| Water Science and Technology,3| 4| 2,Social Sciences & Management| Natural Sciences| Engineering & Technology,249| 424,Engineering - Petroleum| Environmental Sciences,37,Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,SDG 6| SDG 14,Heavy Metal Impact on Aquatic Ecosystems,885,48.659,Heavy Metal Bioaccumulation in Aquatic Ecosystems,881,98.553,Defensible,2016.0,24.0,N/A,"Rubio-Franchini, I.| López-Hernández, M.| Ramos-Espinosa, M.G.| Rico-Martínez, R.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Autonomous University of Aguascalientes,Mexico,0
