Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202332386,57202332386,Protection of silver nanoparticles using Eysenhardtia polystachya in peroxide-induced pancreatic β-cell damage and their antidiabetic properties in zebrafish,"Campoy, A.H.G.| Gutierrez, R.M.P.| Manriquez-Alvirde, G.| Ramirez, A.M.",4.0,57191293104| 57191051260| 57202332386| 36677768400,2018.0,2018-05-01,International Journal of Nanomedicine,13,-,2601-2612,-,ISSN-11769114,7700153108.0,Journal,Dove Medical Press Ltd.,English,1.2,21,7.2,8,1.098,11,1.78,52.0,41.0,1.03,11.61,13.0,28.0,0.0,0.0,"Campoy, A.H.G., Gutierrez, R.M.P., Manriquez-Alvirde, G. and 1 more (...) (2018).Protection of silver nanoparticles using Eysenhardtia polystachya in peroxide-induced pancreatic β-cell damage and their antidiabetic properties in zebrafish. International Journal of Nanomedicine,132601-2612",https://www.scopus.com/record/display.url?eid=2-s2.0-85047947861&origin=resultslist,10.2147/IJN.S163714,Article,Gold,2-s2.0-85047947861,29750032,Universidad Autónoma Metropolitana| Instituto Potosino de Investigacion Cientifica y Tecnologica| Instituto Politécnico Nacional,505017| 505043| 505011,Academic| Government,3.0,60006489| 60019176| 60014923| 60002151,"Escuela Superior de Ingenieria Quimica e Industrias Extractivas| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana| Instituto Potosino de Investigación Científica y Tecnológica, A.C.",57191293104,36677768400,57191051260,-,Mexico,1.0,1304| 1502| 1605| 2502| 3002| 3003,Biophysics| Bioengineering| Organic Chemistry| Biomaterials| Drug Discovery| Pharmaceutical Science,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,409| 249| 507| 219| 537| 433,Chemistry| Engineering - Petroleum| Biological Sciences| Engineering - Chemical| Pharmacy & Pharmacology| Materials Science,36| 34| 32| 37,Engineering| Medical and Health| Life Sciences| Physical Sciences,40| 32,Engineering| Biomedical And Clinical Sciences,3206| 4003| 4018,Medical biotechnology| Biomedical engineering| Nanotechnology,SDG 3,Fusarium Resistance and Biological Control in Agriculture,660,60.824,Efficacy of Plant Extracts Against Fusarium Oxysporum,64671,22.768,Defensible,2018.0,41.0,N/A,"Campoy, A.H.G.| Gutierrez, R.M.P.| Manriquez-Alvirde, G.| Ramirez, A.M.",Universidad Autónoma Metropolitana| Instituto Potosino de Investigacion Cientifica y Tecnologica| Instituto Politécnico Nacional,Mexico,0
