Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57222724731,57222724731,Degradation of plastics in simulated landfill conditions,"Xochitl, Q.-P.| Del Consuelo, H.-B.M.| Del Consuelo, M.-S.M.| María, E.-V.R.| Alethia, V.-M.",5.0,56142760600| 57222724628| 56052981100| 57222724731| 56013551100,2021.0,2021-04-01,Polymers,13,7,-,1014,ISSN-20734360,54222.0,Journal,MDPI AG,English,1.15,25,5.7,23,0.726,17,2.51,72.0,36.0,1.36,15.48,10.0,21.0,0.0,2.0,"Xochitl, Q.-P., Del Consuelo, H.-B.M., Del Consuelo, M.-S.M. and 2 more (...) (2021).Degradation of plastics in simulated landfill conditions. Polymers,13(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85103821240&origin=resultslist,10.3390/polym13071014,Article,Gold|Green,2-s2.0-85103821240,-,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Instituto Tecnológico de Toluca",719128| 505017| 714708,Academic,3.0,60029921| 60134870| 118687609| 60023193,Instituto Tecnologico de Toluca| Tecnológico Nacional de México| Sociedad Mexicana de Ciencia y Tecnología Aplicada a Residuos Sólidos| Universidad Autónoma Metropolitana - Azcapotzalco,56142760600,56013551100,56013551100,-,Mexico,1.0,1600| 2507,General Chemistry| Polymers and Plastics,4,Natural Sciences,433| 409,Materials Science| Chemistry,36| 37,Engineering| Physical Sciences,34| 40,Chemical Sciences| Engineering,-,-,SDG 12,Biodegradable Polymers and Microplastics in Environment,333,99.673,Biodegradable Plastics and Their Environmental Impact,40594,96.69,Defensible,2021.0,36.0,N/A,"Xochitl, Q.-P.| Del Consuelo, H.-B.M.| Del Consuelo, M.-S.M.| María, E.-V.R.| Alethia, V.-M.","Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Instituto Tecnológico de Toluca",Mexico,0
