Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57223008432,57223008432,Correlation of rh particle size with co chemisorption: Effect on the catalytic oxidation of mtbe,"Uribe, A.C.| Montes, G.A.D.A.| Torres-Torres, G.| Vázquez-Zavala, A.| González-García, F.| Cordero-García, A.| Ojeda-López, R.",7.0,57205438249| 57223008432| 57271289000| 6602968745| 56000780400| 57192317451| 56199311900,2019.0,2019-09-01,Journal of Composites Science,3,3,-,81,ISSN-2504477X,21101041997.0,Journal,MDPI AG,English,1.45,14,-,-,-,-,0.42,13.0,9.0,0.18,11.4,42.0,66.0,0.0,0.0,"Uribe, A.C., Montes, G.A.D.A., Torres-Torres, G. and 4 more (...) (2019).Correlation of rh particle size with co chemisorption: Effect on the catalytic oxidation of mtbe. Journal of Composites Science,3(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85104398089&origin=resultslist,10.3390/jcs3030081,Article,Gold|Green,2-s2.0-85104398089,-,Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco,505017| 705961,Academic,2.0,60025378| 60028381,Universidad Juárez Autónoma de Tabasco| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57205438249,56199311900,57205438249,-,Mexico,1.0,2201| 2503,Engineering (miscellaneous)| Ceramics and Composites,2| 4,Engineering & Technology| Natural Sciences,433,Materials Science,36,Engineering,40,Engineering,4016,Materials engineering,-,Catalytic Innovations for Hydrogen and Ammonia Production,90,99.084,Catalyst Innovations for Syngas Alcohol Synthesis,10284,88.014,Defensible,2019.0,9.0,N/A,"Uribe, A.C.| Montes, G.A.D.A.| Torres-Torres, G.| Vázquez-Zavala, A.| González-García, F.| Cordero-García, A.| Ojeda-López, R.",Universidad Autónoma Metropolitana| Universidad Juarez Autonoma de Tabasco,Mexico,0
