Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57193850205,57193850205,Intra-abdominal and subcutaneous abdominal fat as predictors of cardiometabolic risk in a sample of Mexican children,"González-Álvarez, C.| Ramos-Ibáñez, N.| Azprioz-Leehan, J.| Ortiz-Hernández, L.",4.0,57193854549| 12786745800| 57193850205| 12769453200,2017.0,2017-09-01,European Journal of Clinical Nutrition,71,9,1068-1073,-,ISSN-09543007,12538.0,Journal,Nature Publishing Group,English,1.1,25,5.2,21,1.249,15,0.24,15.0,14.0,0.41,9.83,35.0,51.0,0.0,0.0,"González-Álvarez, C., Ramos-Ibáñez, N., Azprioz-Leehan, J. and 1 more (...) (2017).Intra-abdominal and subcutaneous abdominal fat as predictors of cardiometabolic risk in a sample of Mexican children. European Journal of Clinical Nutrition,71(9) 1068-1073",https://www.scopus.com/record/display.url?eid=2-s2.0-85017137109&origin=resultslist,10.1038/ejcn.2017.28,Article,,2-s2.0-85017137109,28378850,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60022869| 60010210| 60028381,"Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57193854549,12769453200,12769453200,-,Mexico,1.0,2701| 2916,Medicine (miscellaneous)| Nutrition and Dietetics,5,Life Sciences & Medicine,534| 532,Nursing| Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202| 3210,Clinical sciences| Nutrition and dietetics,-,"Obesity, Metabolic Health, and Quality of Life",136,84.042,Visceral Fat and Its Metabolic Implications,5410,93.547,Very Good,2017.0,14.0,N/A,"González-Álvarez, C.| Ramos-Ibáñez, N.| Azprioz-Leehan, J.| Ortiz-Hernández, L.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
