Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56226482700,56226482700,Advanced and delayed filling or emptying of pore entities by vapor sorption or liquid intrusion in simulated porous networks,"Matadamas, J.| Alférez, R.| López, R.| Román, G.| Kornhauser, I.| Rojas, F.",6.0,56226482700| 57170688800| 56375444500| 56227242200| 6603366138| 7006426268,2016.0,2016-05-05,Colloids and Surfaces A: Physicochemical and Engineering Aspects,496,-,39-51,-,ISSN-09277757,26589.0,Journal,Elsevier B.V.,English,1.13,22,4.9,21,0.812,43,1.06,41.0,11.0,0.23,13.12,40.0,60.0,0.0,0.0,"Matadamas, J., Alférez, R., López, R. and 3 more (...) (2016).Advanced and delayed filling or emptying of pore entities by vapor sorption or liquid intrusion in simulated porous networks. Colloids and Surfaces A: Physicochemical and Engineering Aspects,49639-51",https://www.scopus.com/record/display.url?eid=2-s2.0-84960841207&origin=resultslist,10.1016/j.colsurfa.2015.09.072,Article,Bronze|Green,2-s2.0-84960841207,-,Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Autónoma Metropolitana| Universidad Nacional de San Luis,601002| 505017| 601010,Government| Academic,3.0,60028381| 60002218| 60004518,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional de San Luis| Consejo Nacional de Investigaciones Científicas y Técnicas,56226482700,7006426268,7006426268,-,Mexico| Argentina,2.0,1505| 1606| 3110,Colloid and Surface Chemistry| Physical and Theoretical Chemistry| Surfaces and Interfaces,4| 2,Natural Sciences| Engineering & Technology,409| 249| 219| 439,Chemistry| Engineering - Petroleum| Engineering - Chemical| Physics & Astronomy,37| 36,Physical Sciences| Engineering,51| 34| 40,Physical Sciences| Chemical Sciences| Engineering,-,-,-,Mesoporous Silica Materials for Advanced Applications,577,60.105,Pore Structure Dynamics in Catalytic Materials,46345,61.14,Definitive,2016.0,11.0,N/A,"Matadamas, J.| Alférez, R.| López, R.| Román, G.| Kornhauser, I.| Rojas, F.",Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Autónoma Metropolitana| Universidad Nacional de San Luis,Mexico| Argentina,0
