Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57200567519,57200567519,"An efficient Ugi-3CR/aza Diels-Alder/Pomeranz-Fritsch protocol towards novel aza-analogues of (±)-nuevamine, (±)-lennoxamine and magallanesine: a diversity oriented synthesis approach","Vázquez-Vera, Ó.| Sánchez-Badillo, J.S.| Islas-Jácome, A.| Rentería-Gómez, M.A.| Pharande, S.G.| Cortes-García, C.J.| Rincón-Guevara, M.A.| Ibarra, I.A.| Gámez-Montaño, R.| González-Zamora, E.",10.0,57193614626| 57200567519| 48161545400| 57188538355| 55573758800| 55855714400| 57193608846| 55000477500| 7801607252| 55989686000,2017.0,2017-01-01,Organic and Biomolecular Chemistry,15,11,2363-2369,-,ISSN-14770520,26388.0,Journal,Royal Society of Chemistry,English,0.78,43,6.2,16,1.281,17,1.84,50.0,31.0,0.98,11.26,18.0,30.0,0.0,0.0,"Vázquez-Vera, Ó., Sánchez-Badillo, J.S., Islas-Jácome, A. and 7 more (...) (2017).An efficient Ugi-3CR/aza Diels-Alder/Pomeranz-Fritsch protocol towards novel aza-analogues of (±)-nuevamine, (±)-lennoxamine and magallanesine: a diversity oriented synthesis approach. Organic and Biomolecular Chemistry,15(11) 2363-2369",https://www.scopus.com/record/display.url?eid=2-s2.0-85015165760&origin=resultslist,10.1039/c6ob02572b,Article,,2-s2.0-85015165760,28066847,Universidad de Guanajuato| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505020| 505017| 505023,Academic,3.0,60028381| 60033291| 60032442,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad de Guanajuato| Universidad Nacional Autónoma de México,57193614626,55989686000,55000477500,-,Mexico,1.0,1303| 1605| 1606,Biochemistry| Organic Chemistry| Physical and Theoretical Chemistry,2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,409| 249| 507,Chemistry| Engineering - Petroleum| Biological Sciences,32| 37,Life Sciences| Physical Sciences,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,-,Catalytic Innovations in Organic Synthesis and Activation,450,92.152,Isoindolinone Derivatives in Chemical Synthesis,22213,61.485,Very Good,2017.0,31.0,N/A,"Vázquez-Vera, Ó.| Sánchez-Badillo, J.S.| Islas-Jácome, A.| Rentería-Gómez, M.A.| Pharande, S.G.| Cortes-García, C.J.| Rincón-Guevara, M.A.| Ibarra, I.A.| Gámez-Montaño, R.| González-Zamora, E.",Universidad de Guanajuato| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
