Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204283686,57204283686,Physicochemical characterization and thermal behavior of hexosomes containing ketoconazole as potential topical antifungal delivery system,"Gazga-Urioste, C.| Rivera-Becerril, E.| Pérez-Hernández, G.| Angélica Noguez-Méndez, N.| Faustino-Vega, A.| Tomás Quirino-Barreda, C.",6.0,57204284378| 8705123900| 6507532242| 57204283686| 35086056200| 24449575800,2019.0,2019-01-02,Drug Development and Industrial Pharmacy,45,1,168-176,-,ISSN-03639045,21190.0,Journal,Taylor and Francis Ltd.,English,0.79,44,4.2,28,0.521,34,1.51,46.0,14.0,0.81,11.17,33.0,35.0,0.0,0.0,"Gazga-Urioste, C., Rivera-Becerril, E., Pérez-Hernández, G. and 3 more (...) (2019).Physicochemical characterization and thermal behavior of hexosomes containing ketoconazole as potential topical antifungal delivery system. Drug Development and Industrial Pharmacy,45(1) 168-176",https://www.scopus.com/record/display.url?eid=2-s2.0-85055104247&origin=resultslist,10.1080/03639045.2018.1526188,Article,,2-s2.0-85055104247,30231655,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Academic| Government,2.0,60010210| 60014923| 60027998,"Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",57204284378,24449575800,24449575800,-,Mexico,1.0,1605| 3002| 3003| 3004,Organic Chemistry| Drug Discovery| Pharmaceutical Science| Pharmacology,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,249| 409| 537,Engineering - Petroleum| Chemistry| Pharmacy & Pharmacology,37| 34,Physical Sciences| Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Surfactant Micelles in Drug Delivery Systems,773,32.701,Liquid Crystal Nanoparticles in Drug Delivery Systems,5143,96.165,Very Good,2019.0,14.0,N/A,"Gazga-Urioste, C.| Rivera-Becerril, E.| Pérez-Hernández, G.| Angélica Noguez-Méndez, N.| Faustino-Vega, A.| Tomás Quirino-Barreda, C.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,Mexico,0
