Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58641513200,58641513200,Fungal Melanins and their Potential Applications: A Review,"Salgado-Castillo, S.N.| López-Peña, H.A.| Díaz, R.| Peña-Solis, K.| Ponce-Alquicira, E.| Soriano-Santos, J.| Díaz-Godínez, G.",7.0,58641513200| 26635425000| 57197333014| 58641738900| 57203801983| 55989678800| 55909571500,2023.0,2023-01-01,BioResources,18,4,1-19,-,ISSN-19302126,5900153306.0,Journal,North Carolina State University,English,0.55,59,2.9,52,0.318,58,0.48,14.0,7.0,0.46,15.11,31.0,51.0,0.0,0.0,"Salgado-Castillo, S.N., López-Peña, H.A., Díaz, R. and 4 more (...) (2023).Fungal Melanins and their Potential Applications: A Review. BioResources,18(4) 1-19",https://www.scopus.com/record/display.url?eid=2-s2.0-85173896451&origin=resultslist,10.15376/BIORES.18.4.CASTILLO,Article,Gold|Green,2-s2.0-85173896451,-,Universidad Autónoma Metropolitana| Virginia Commonwealth University| Universidad Autónoma de Tlaxcala,505017| 508365| 714292,Academic,3.0,60028381| 60002476| 60029589,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Virginia Commonwealth University| Universidad Autónoma de Tlaxcala,58641513200,55909571500,55989678800| 55909571500,-,Mexico| United States,2.0,1502| 2305| 2311,Bioengineering| Environmental Engineering| Waste Management and Disposal,2| 3,Engineering & Technology| Social Sciences & Management,424| 219,Environmental Sciences| Engineering - Chemical,36| 37,Engineering| Physical Sciences,40,Engineering,4004,Chemical engineering,SDG 15,Melanocyte Function and Vitiligo Treatment Insights,728,64.094,Melanin's Multifaceted Role in Health and Industry,33444,88.094,Definitive,2023.0,7.0,N/A,"Salgado-Castillo, S.N.| López-Peña, H.A.| Díaz, R.| Peña-Solis, K.| Ponce-Alquicira, E.| Soriano-Santos, J.| Díaz-Godínez, G.",Universidad Autónoma Metropolitana| Virginia Commonwealth University| Universidad Autónoma de Tlaxcala,Mexico| United States,0
