Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57197902034,57197902034,Release of interleukin-10 and neurotrophic factors in the choroid plexus: Possible inductors of neurogenesis following copolymer-1 immunization after cerebral ischemia,"Cruz, Y.| García, E.E.| Gálvez, J.V.| Arias-Santiago, S.V.| Carvajal, H.G.| Silva-García, R.| Bonilla-Jaime, H.| Rojas-Castañeda, J.| Ibarra, A.",9.0,57197902034| 57214407463| 57196461555| 57203624458| 57201034513| 23981254700| 8790024800| 55995910200| 26643432800,2018.0,2018-10-01,Neural Regeneration Research,13,10,1743-1752,-,ISSN-16735374,17400154834.0,Journal,Wolters Kluwer Medknow Publications,English,0.62,56,3,70,0.674,70,1.5,36.0,24.0,1.57,10.21,23.0,18.0,0.0,0.0,"Cruz, Y., García, E.E., Gálvez, J.V. and 6 more (...) (2018).Release of interleukin-10 and neurotrophic factors in the choroid plexus: Possible inductors of neurogenesis following copolymer-1 immunization after cerebral ischemia. Neural Regeneration Research,13(10) 1743-1752",https://www.scopus.com/record/display.url?eid=2-s2.0-85052459993&origin=resultslist,10.4103/1673-5374.238615,Article,Gold|Green,2-s2.0-85052459993,-,Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Anáhuac| Instituto Nacional de Pediatria,505017| 505006| 702750| 505041,Government| Academic,4.0,60027461| 60028381| 60008467| 60022848| 60004914| 60014923,Universidad Anáhuac México| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Mexicano del Seguro Social| UMAE Hospital de Pediatría Centro Medico Nacional Siglo XXI| Instituto Nacional de Pediatría| Universidad Autónoma Metropolitana,57197902034,26643432800,26643432800,-,Mexico,1.0,2806,Developmental Neuroscience,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3209,Neurosciences,SDG 3,Oligodendrocyte Dynamics in Central Nervous System Recovery,287,75.736,Immune System Interactions in Central Nervous System Health,75570,45.123,Defensible,2018.0,24.0,N/A,"Cruz, Y.| García, E.E.| Gálvez, J.V.| Arias-Santiago, S.V.| Carvajal, H.G.| Silva-García, R.| Bonilla-Jaime, H.| Rojas-Castañeda, J.| Ibarra, A.",Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Anáhuac| Instituto Nacional de Pediatria,Mexico,0
