Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57224120348,57224120348,An alternative derivation of the electric force density for elastic solids from a Maxwell balance equation,"Jiménez, J.L.| Nuñez, O.D.| Campos, I.",3.0,35780472100| 57224120348| 55900120700,2022.0,2022-05-01,Indian Journal of Physics,96,6,1741-1748,-,ISSN-09731458,145208.0,Journal,Springer,English,0.75,46,3.2,42,0.34,54,0.26,8.0,1.0,0.07,13.93,70.0,78.0,0.0,0.0,"Jiménez, J.L., Nuñez, O.D., Campos, I. (2022).An alternative derivation of the electric force density for elastic solids from a Maxwell balance equation. Indian Journal of Physics,96(6) 1741-1748",https://www.scopus.com/record/display.url?eid=2-s2.0-85107066358&origin=resultslist,10.1007/s12648-021-02103-3,Article,,2-s2.0-85107066358,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60014923| 60032442,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,35780472100,55900120700,35780472100,-,Mexico,1.0,3100,General Physics and Astronomy,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,-,-,-,Interplay of Relativity and Quantum Physics,1282,6.017,Momentum Transfer in Electromagnetic Wave Interactions,24550,56.989,Definitive,2022.0,1.0,N/A,"Jiménez, J.L.| Nuñez, O.D.| Campos, I.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
