Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59307890200,59307890200,Vulnerability and barriers to access to health services.,"Vértiz-Ramírez, J.D.J.| Ramírez-Palacios, P.| Ríos-Cázares, G.| Sánchez-Domínguez, M.S.| Ochoa-Torres, M.D.P.| De Negri-Filho, A.A.| Saturno-Hernández, P.J.",7.0,6504328037| 56123159700| 59307890200| 39061951900| 57008953500| 15720601000| 7004351487,2024.0,2024-01-01,Salud Publica de Mexico,66,4,556-570,-,ISSN-00363634,19317.0,Journal,Instituto Nacional de Salud Publica,English| Spanish,1.01,29,3.3,45,0.869,28,2.09,32.0,6.0,1.45,4.14,24.0,20.0,0.0,0.0,"Vértiz-Ramírez, J.D.J., Ramírez-Palacios, P., Ríos-Cázares, G. and 4 more (...) (2024).Vulnerability and barriers to access to health services.. Salud Publica de Mexico,66(4) 556-570",https://www.scopus.com/record/display.url?eid=2-s2.0-85202759417&origin=resultslist,10.21149/16199,Article,Gold|Green,2-s2.0-85202759417,39977081,Instituto Nacional de Salud Publica| Universidad Autónoma Metropolitana,505010| 505017,Government| Academic,2.0,60022420| 60028381| 60010210| 128431736| 109550034,Instituto Nacional de Salud Publica| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad de la Salud| Organización Panamericana de la Salud,6504328037,7004351487,56123159700,-,Mexico,1.0,2739,"Public Health, Environmental and Occupational Health",5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,42,Health Sciences,4203| 4206,Health services and systems| Public health,SDG 3,Health Insurance and Public Policy in Medicine,1387,27.927,Resource Allocation and Health System Reform in Mexico,50039,40.079,Definitive,2024.0,6.0,N/A,"Vértiz-Ramírez, J.D.J.| Ramírez-Palacios, P.| Ríos-Cázares, G.| Sánchez-Domínguez, M.S.| Ochoa-Torres, M.D.P.| De Negri-Filho, A.A.| Saturno-Hernández, P.J.",Instituto Nacional de Salud Publica| Universidad Autónoma Metropolitana,Mexico,0
