Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57220102805,57220102805,Rainbow trout (Oncorhynchus mykiss) growth and digestive enzymes activity fed with autochthonous probiotics,"Ramirez-Torrez, J.A.| Del Carmen Monroy-Dosta, M.| Hernandez, L.H.H.| Bustos-Martinez, J.| Hamdan-Partida, A.| Castro-Mejia, J.| Orozco-Rojas, D.I.",7.0,57220103541| 42862021200| 56000776200| 7003387773| 36008464400| 8682163600| 57220102805,2019.0,2019-08-01,Hidrobiologica,29,2,73-81,-,ISSN-01888897,21100220106.0,Journal,Universidad Autonoma Metropolitana,English,0.19,85,0.6,79,0.163,77,0.52,22.0,0.0,0.0,9.37,82.0,75.0,0.0,0.0,"Ramirez-Torrez, J.A., Del Carmen Monroy-Dosta, M., Hernandez, L.H.H. and 4 more (...) (2019).Rainbow trout (Oncorhynchus mykiss) growth and digestive enzymes activity fed with autochthonous probiotics. Hidrobiologica,29(2) 73-81",https://www.scopus.com/record/display.url?eid=2-s2.0-85096909758&origin=resultslist,10.24275/uam/izt/dcbs/hidro/2019v29n2/Ramirez,Article,Gold,2-s2.0-85096909758,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60010210| 60005058| 60032442,Universidad Autónoma Metropolitana Unidad Xochimilco| Facultad de Estudios Superiores Iztacala| Universidad Nacional Autónoma de México,57220103541,57220102805,56000776200,-,Mexico,1.0,1104| 1105| 1910| 2303| 2312,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Oceanography| Ecology| Water Science and Technology",2| 4| 5,Engineering & Technology| Natural Sciences| Life Sciences & Medicine,416| 424| 450| 502,Earth & Marine Sciences| Environmental Sciences| Geology| Agriculture & Forestry,32| 37,Life Sciences| Physical Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3108| 3103| 3005,Plant biology| Ecology| Fisheries sciences,SDG 14,Nutritional Enhancements in Aquaculture Feed Systems,713,82.603,Probiotic Applications in Aquaculture Health,3000,98.485,Very Good,2019.0,0.0,N/A,"Ramirez-Torrez, J.A.| Del Carmen Monroy-Dosta, M.| Hernandez, L.H.H.| Bustos-Martinez, J.| Hamdan-Partida, A.| Castro-Mejia, J.| Orozco-Rojas, D.I.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
