Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57223198401,57223198401,High expression of Myosin 1g in pediatric acute lymphoblastic leukemia,"Estrada-Abreo, L.A.| Rodríguez-Cruz, L.| Garfias-Gómez, Y.| Araujo-Cardenas, J.E.| Antonio-Andrés, G.| Salgado-Aguayo, A.R.| Orozco-Ruiz, D.| Torres-Nava, J.R.| Díaz-Valencia, J.D.| Huerta-Yépez, S.| Patiño-López, G.",11.0,57223198401| 54412804500| 57223190393| 57279159100| 54388524800| 7005195846| 57221806673| 47062071700| 9242486000| 57207527967| 57194438087,2021.0,2021-09-14,Oncotarget,12,19,1937-1945,-,ISSN-19492553,19900191708.0,Journal,Impact Journals LLC,English,1.01,31,9.8,14,0.966,34,0.29,4.0,6.0,0.27,14.59,47.0,62.0,0.0,0.0,"Estrada-Abreo, L.A., Rodríguez-Cruz, L., Garfias-Gómez, Y. and 8 more (...) (2021).High expression of Myosin 1g in pediatric acute lymphoblastic leukemia. Oncotarget,12(19) 1937-1945",https://www.scopus.com/record/display.url?eid=2-s2.0-85116020750&origin=resultslist,10.18632/ONCOTARGET.28055,Article,Gold|Green,2-s2.0-85116020750,34548909,Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez| Instituto Nacional de Enfermedades Respiratorias,505017| 505033| 505037,Medical| Government| Academic,3.0,60000328| 60028381| 60008205,Hospital Infantil de México Federico Gómez| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Nacional de Enfermedades Respiratorias,57223198401,57194438087,57194438087,-,Mexico,1.0,2730,Oncology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3211,Oncology and carcinogenesis,SDG 3,Interactions of GTP Binding Proteins in Muscle Function,816,30.87,Myosin Functions in Cellular Dynamics and Membrane Interactions,63801,50.606,Very Good,2021.0,6.0,N/A,"Estrada-Abreo, L.A.| Rodríguez-Cruz, L.| Garfias-Gómez, Y.| Araujo-Cardenas, J.E.| Antonio-Andrés, G.| Salgado-Aguayo, A.R.| Orozco-Ruiz, D.| Torres-Nava, J.R.| Díaz-Valencia, J.D.| Huerta-Yépez, S.| Patiño-López, G.",Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez| Instituto Nacional de Enfermedades Respiratorias,Mexico,0
