Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
25633615800,25633615800,Urban regeneration in mexico city: Polysemy of conceptions and public actions,"Delgadillo, V.",1.0,25633615800,2020.0,2020-01-01,Revista INVI,35,100,20-37,-,ISSN-07181299,11900154360.0,Journal,"Universidad de Chile, Instituto de la Vivienda",Spanish,1.55,13,1.1,30,0.556,11,1.47,67.0,7.0,0.27,7.4,47.0,60.0,0.0,3.0,"Delgadillo, V. (2020).Urban regeneration in mexico city: Polysemy of conceptions and public actions. Revista INVI,35(100) 20-37",https://www.scopus.com/record/display.url?eid=2-s2.0-85095995844&origin=resultslist,10.4067/S0718-83582020000300020,Article,Gold|Green,2-s2.0-85095995844,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,-,-,25633615800,25633615800,Mexico,1.0,2216| 3322,Architecture| Urban Studies,1| 3,Arts & Humanities| Social Sciences & Management,106,Architecture,40| 33,Social Sciences| Arts and Humanities,33| 44,Built Environment And Design| Human Society,3301| 4407| 3304,Architecture| Policy and administration| Urban and regional planning,SDG 11,Financialization and Land Rights in Urban Development,1402,35.579,Urban Segregation and Social Dynamics in Chile,6514,82.55,Defensible,2020.0,7.0,N/A,"Delgadillo, V.",Universidad Autónoma Metropolitana,Mexico,0
