Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202778745,57202778745,Formaldehyde CWO with gold nanoparticles in a forced through flow catalytic-membrane reactor,"Martínez-Barrera, B.| Gutiérrez-Arzaluz, M.| Montoya de la Fuente, J.A.| Romero-Romo, M.| Torres-Rodríguez, M.",5.0,57202778745| 36865990600| 57210823463| 6602576873| 7402579679,2020.0,2020-06-01,Catalysis Today,349,-,42-47,-,ISSN-09205861,16377.0,Journal,Elsevier B.V.,English,1.43,15,10.2,11,1.397,12,0.66,31.0,2.0,0.05,21.33,68.0,77.0,0.0,0.0,"Martínez-Barrera, B., Gutiérrez-Arzaluz, M., Montoya de la Fuente, J.A. and 2 more (...) (2020).Formaldehyde CWO with gold nanoparticles in a forced through flow catalytic-membrane reactor. Catalysis Today,34942-47",https://www.scopus.com/record/display.url?eid=2-s2.0-85049307281&origin=resultslist,10.1016/j.cattod.2018.06.036,Article,,2-s2.0-85049307281,-,Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo,505017| 505005,Government| Academic,2.0,60023193| 60019271,Universidad Autónoma Metropolitana - Azcapotzalco| Instituto Mexicano Del Petroleo,57202778745,7402579679,7402579679,-,Mexico,1.0,1503| 1600,Catalysis| General Chemistry,4| 2,Natural Sciences| Engineering & Technology,249| 409| 219,Engineering - Petroleum| Chemistry| Engineering - Chemical,37| 36,Physical Sciences| Engineering,34| 40,Chemical Sciences| Engineering,-,-,-,Innovative Approaches in Wastewater Treatment Technologies,433,93.264,Catalytic Wet Oxidation for Wastewater Treatment,10052,86.761,Defensible,2020.0,2.0,N/A,"Martínez-Barrera, B.| Gutiérrez-Arzaluz, M.| Montoya de la Fuente, J.A.| Romero-Romo, M.| Torres-Rodríguez, M.",Universidad Autónoma Metropolitana| Instituto Mexicano del Petroleo,Mexico,0
