Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58499266800,58499266800,Clinicopathological and molecular approaches to the diagnosis of oral lesions in Mpox: Case report,"Ramírez-Amador, V.| Figueroa-Ramos, A.| Valencia-Mayoral, P.| Mayo-Rangel, A.| Anaya-Saavedra, G.",5.0,6701795939| 58499266800| 7004251607| 58500395700| 22133430200,2023.0,2023-11-01,International Journal of STD and AIDS,34,13,990-993,-,ISSN-09564624,22384.0,Journal,SAGE Publications Ltd,English,0.58,56,2.6,45,0.54,43,1.3,17.0,1.0,0.16,6.28,65.0,69.0,0.0,0.0,"Ramírez-Amador, V., Figueroa-Ramos, A., Valencia-Mayoral, P. and 2 more (...) (2023).Clinicopathological and molecular approaches to the diagnosis of oral lesions in Mpox: Case report. International Journal of STD and AIDS,34(13) 990-993",https://www.scopus.com/record/display.url?eid=2-s2.0-85165450272&origin=resultslist,10.1177/09564624231190422,Article,,2-s2.0-85165450272,37464736,Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez,505017| 505033,Medical| Academic,2.0,60014923| 60000328,Universidad Autónoma Metropolitana| Hospital Infantil de México Federico Gómez,6701795939,22133430200,22133430200,-,Mexico,1.0,2708| 2725| 2736| 2739,"Dermatology| Infectious Diseases| Pharmacology (medical)| Public Health, Environmental and Occupational Health",5,Life Sciences & Medicine,537| 532,Pharmacy & Pharmacology| Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3202| 3204,Clinical sciences| Immunology,SDG 3,Vaccination Strategies Against Emerging Viral Threats,1199,73.447,Monkeypox Virus Dynamics and Public Health Response,12810,99.856,Definitive,2023.0,1.0,N/A,"Ramírez-Amador, V.| Figueroa-Ramos, A.| Valencia-Mayoral, P.| Mayo-Rangel, A.| Anaya-Saavedra, G.",Universidad Autónoma Metropolitana| Hospital Infantil de Mexico Federico Gomez,Mexico,0
