Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57190805259,57190805259,Encapsulation of urea and caffeine in Cu3(BTC)2 metal–organic framework,"Loera-Serna, S.| Zarate-Rubio, J.| Medina-Velazquez, D.Y.| Zhang, L.| Ortiz, E.",5.0,55818896000| 57190805259| 57216786713| 57211152452| 7101865858,2016.0,2016-01-20,Surface Innovations,4,2,76-87,-,ISSN-20506252,21100393648.0,Journal,ICE Publishing,English,0.48,64,2.6,36,0.375,49,1.12,47.0,27.0,0.75,10.71,21.0,36.0,0.0,0.0,"Loera-Serna, S., Zarate-Rubio, J., Medina-Velazquez, D.Y. and 2 more (...) (2016).Encapsulation of urea and caffeine in Cu3(BTC)2 metal–organic framework. Surface Innovations,4(2) 76-87",https://www.scopus.com/record/display.url?eid=2-s2.0-85006192494&origin=resultslist,10.1680/jsuin.15.00017,Article,,2-s2.0-85006192494,-,University of Alaska Fairbanks| Universidad Autónoma Metropolitana,508255| 505017,Academic,2.0,60023193| 60011976| 60152932,Universidad Autónoma Metropolitana - Azcapotzalco| University of Alaska Fairbanks| College of Engineering & Mines University of Alaska Fairbanks,55818896000,7101865858,55818896000,-,Mexico| United States,2.0,1508| 2505| 2508,"Process Chemistry and Technology| Materials Chemistry| Surfaces, Coatings and Films",4| 2,Natural Sciences| Engineering & Technology,249| 433| 219,Engineering - Petroleum| Materials Science| Engineering - Chemical,36,Engineering,34| 40,Chemical Sciences| Engineering,4016| 3406| 4003,Materials engineering| Physical chemistry| Biomedical engineering,-,Metal-Organic Frameworks in Environmental Applications,99,98.496,Metal Organic Frameworks in Targeted Drug Delivery,31745,98.641,Defensible,2016.0,27.0,N/A,"Loera-Serna, S.| Zarate-Rubio, J.| Medina-Velazquez, D.Y.| Zhang, L.| Ortiz, E.",University of Alaska Fairbanks| Universidad Autónoma Metropolitana,Mexico| United States,0
