Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58920412700,58920412700,Impaired intratumoral dendritic cell function and potential predictive value of dendritic cells markers for metastasis in malignant salivary gland tumors,"Gama-Cuellar, A.G.| Díaz, K.P.| Calleja, M.M.| Saavedra, G.A.| Ramírez-Amador, V.| Corro, J.R.| Ramón-Ramírez, V.| Albuquerque-Júnior, R.L.| Gondak, R.",9.0,57696891500| 54884882000| 58920412700| 58920391900| 6701795939| 59004855500| 58920412800| 58626535000| 37001471300,2024.0,2024-03-01,Medicina Oral Patologia Oral y Cirugia Bucal,29,2,273-279,-,ISSN-16984447,144622.0,Journal,Medicina Oral S.L.,English,1.29,18,3.9,23,0.693,21,0.71,6.0,0.0,0.0,3.1,70.0,70.0,0.0,0.0,"Gama-Cuellar, A.G., Díaz, K.P., Calleja, M.M. and 6 more (...) (2024).Impaired intratumoral dendritic cell function and potential predictive value of dendritic cells markers for metastasis in malignant salivary gland tumors. Medicina Oral Patologia Oral y Cirugia Bucal,29(2) 273-279",https://www.scopus.com/record/display.url?eid=2-s2.0-85186742521&origin=resultslist,10.4317/medoral.26248,Article,Gold|Green,2-s2.0-85186742521,37992142,Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Universidade Federal de Santa Catarina,505046| 505017| 602031,Academic,3.0,60017609| 60005618| 60014923| 105131608,Universidade Federal de Santa Catarina| Universidad Autónoma de Baja California| Universidad Autónoma Metropolitana| Hospital General Regional No. 1,57696891500,37001471300,37001471300,-,Mexico| Brazil,2.0,2733| 2746| 3500,Otorhinolaryngology| Surgery| General Dentistry,5,Life Sciences & Medicine,532| 514,Medicine| Dentistry,34,Medical and Health,32,Biomedical And Clinical Sciences,3203,Dentistry,SDG 3,Salivary Gland Tumors and Congenital Conditions,572,28.777,Salivary Duct Carcinoma and Targeted Therapy Insights,38542,80.427,Definitive,2024.0,0.0,N/A,"Gama-Cuellar, A.G.| Díaz, K.P.| Calleja, M.M.| Saavedra, G.A.| Ramírez-Amador, V.| Corro, J.R.| Ramón-Ramírez, V.| Albuquerque-Júnior, R.L.| Gondak, R.",Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Universidade Federal de Santa Catarina,Mexico| Brazil,0
