Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59360133900,59360133900,Virtual and in Vitro Screening Employing a Repurposing Approach Reveal 13-cis-Retinoic Acid is a PTP1B Inhibitor,"Del Carmen Navarrete-Mondragón, R.| Cortés-Benítez, F.| Elena Mendieta-Wejebe, J.| González-Andrade, M.| Pérez-Villanueva, J.",5.0,59360133900| 57190116225| 59360239500| 56013621200| 24391165500,2024.0,2024-12-02,ChemMedChem,19,23,-,e202400452,ISSN-18607179,4400151608.0,Journal,John Wiley and Sons Ltd,English,0.8,42,6.7,10,0.717,17,1.78,21.0,3.0,0.54,5.58,38.0,45.0,0.0,0.0,"Del Carmen Navarrete-Mondragón, R., Cortés-Benítez, F., Elena Mendieta-Wejebe, J. and 2 more (...) (2024).Virtual and in Vitro Screening Employing a Repurposing Approach Reveal 13-cis-Retinoic Acid is a PTP1B Inhibitor. ChemMedChem,19(23) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85205921478&origin=resultslist,10.1002/cmdc.202400452,Article,Hybrid gold|Green,2-s2.0-85205921478,39113101,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505011| 505023,Academic,3.0,60014923| 60010210| 60019176| 60022869| 60032442,"Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad Nacional Autónoma de México",59360133900,24391165500,56013621200| 24391165500,-,Mexico,1.0,1303| 1313| 1605| 3000| 3002| 3004,"Biochemistry| Molecular Medicine| Organic Chemistry| General Pharmacology, Toxicology and Pharmaceutics| Drug Discovery| Pharmacology",5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,532| 537| 249| 507| 409,Medicine| Pharmacy & Pharmacology| Engineering - Petroleum| Biological Sciences| Chemistry,34| 32| 37,Medical and Health| Life Sciences| Physical Sciences,34,Chemical Sciences,3404| 3405,Medicinal and biomolecular chemistry| Organic chemistry,SDG 3,Heat Shock Proteins in Cancer and Neurodegeneration,668,44.081,Protein Tyrosine Phosphatases in Disease Mechanisms,5625,92.046,Definitive,2024.0,3.0,N/A,"Del Carmen Navarrete-Mondragón, R.| Cortés-Benítez, F.| Elena Mendieta-Wejebe, J.| González-Andrade, M.| Pérez-Villanueva, J.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,Mexico,0
