Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58242918200,58242918200,Chikomexochitl: an Indigenous research methodology rooted in the Masewal people’s worldview,"Vazquez-Cordoba, H.| Flores Martínez, J.A.",2.0,57222162519| 58242918200,2023.0,2023-06-01,AlterNative,19,2,324-333,-,ISSN-11771801,21100795655.0,Journal,SAGE Publications Inc.,English,1.19,19,2.4,4,0.594,4,0.57,6.0,3.0,1.57,1.91,49.0,18.0,0.0,0.0,"Vazquez-Cordoba, H., Flores Martínez, J.A. (2023).Chikomexochitl: an Indigenous research methodology rooted in the Masewal people’s worldview. AlterNative,19(2) 324-333",https://www.scopus.com/record/display.url?eid=2-s2.0-85158840034&origin=resultslist,10.1177/11771801231168174,Article,Hybrid gold,2-s2.0-85158840034,-,Universidad Autónoma Metropolitana| University of Victoria BC,505017| 501050,Academic,2.0,60003122| 60010210,University of Victoria| Universidad Autónoma Metropolitana Unidad Xochimilco,57222162519,58242918200,57222162519,-,Mexico| Canada,2.0,1202| 3314| 3316,History| Anthropology| Cultural Studies,3| 1,Social Sciences & Management| Arts & Humanities,304| 126| 311,Anthropology| History| Communication & Media Studies,40| 33,Social Sciences| Arts and Humanities,47,"Language, Communication And Culture",4702,Cultural studies,-,Indigenous Perspectives on Health and Sovereignty,1313,17.724,Indigenous Knowledge and Decolonization in Education,5305,93.869,Definitive,2023.0,3.0,N/A,"Vazquez-Cordoba, H.| Flores Martínez, J.A.",Universidad Autónoma Metropolitana| University of Victoria BC,Mexico| Canada,0
