Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57188690698,57188690698,Deploying massive runs of evolutionary algorithms with ECJ and Hadoop: Reducing interest points required for face recognition,"Chávez, F.| Fernández de Vega, F.| Lanza, D.| Benavides, C.| Villegas, J.| Trujillo, L.| Olague, G.| Román, G.",8.0,57203358884| 18433248500| 57188677362| 57188690698| 56013564900| 56002716900| 6602577942| 56227242200,2018.0,2018-09-01,International Journal of High Performance Computing Applications,32,5,706-720,-,ISSN-10943420,19268.0,Journal,SAGE Publications Inc.,English,1.15,23,3.4,27,0.294,53,0.53,12.0,4.0,0.19,10.32,58.0,65.0,0.0,0.0,"Chávez, F., Fernández de Vega, F., Lanza, D. and 5 more (...) (2018).Deploying massive runs of evolutionary algorithms with ECJ and Hadoop: Reducing interest points required for face recognition. International Journal of High Performance Computing Applications,32(5) 706-720",https://www.scopus.com/record/display.url?eid=2-s2.0-85053895627&origin=resultslist,10.1177/1094342016678302,Article,,2-s2.0-85053895627,-,Universidad Autónoma Metropolitana| CERN| Centro de Investigacion Cientifica y de Educacion Superior de Ensenada| University of Extremadura| Instituto Tecnológico de Tijuana,505017| 306001| 505024| 312020| 714296,Academic| Government,5.0,60017838| 60019778| 60014923| 60007423| 60032563,Universidad de Extremadura| Organisation Européenne pour la Recherche Nucléaire| Universidad Autónoma Metropolitana| Tijuana Institute of Technology| Centro de Investigacion Cientifica y de Educacion Superior de Ensenada,57203358884,56227242200,57203358884,-,Mexico| Spain| Switzerland,3.0,1708| 1712| 2614,Hardware and Architecture| Software| Theoretical Computer Science,2,Engineering & Technology,212,Computer Science & Information Systems,38| 37,Computer Science| Physical Sciences,46,Information And Computing Sciences,4606| 4601,Distributed computing and systems software| Applied computing,-,Optimization Algorithms in Multi-Objective Systems,24,95.356,Distributed Genetic Algorithms for Complex Optimization,16985,53.685,Defensible,2018.0,4.0,N/A,"Chávez, F.| Fernández de Vega, F.| Lanza, D.| Benavides, C.| Villegas, J.| Trujillo, L.| Olague, G.| Román, G.",Universidad Autónoma Metropolitana| CERN| Centro de Investigacion Cientifica y de Educacion Superior de Ensenada| University of Extremadura| Instituto Tecnológico de Tijuana,Mexico| Spain| Switzerland,0
