Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57218650716,57218650716,"""¿Dar la mano o darle cuello?"" Metaphorical constructions using body parts nouns","Herrera, A.R.G.| del Refugio Pérez Paredes, M.| Maldonado, R.",3.0,56417268400| 57218650716| 26632307600,2020.0,2020-06-25,Caracol,-,19,220-255,-,ISSN-21781702,21100936533.0,Journal,Universidade de Sao Paulo,Spanish,0.27,78,0,94,0.101,94,0.41,7.0,0.0,0.0,4.83,83.0,78.0,0.0,0.0,"Herrera, A.R.G., del Refugio Pérez Paredes, M., Maldonado, R. (2020).""¿Dar la mano o darle cuello?"" Metaphorical constructions using body parts nouns. Caracol,(19) 220-255",https://www.scopus.com/record/display.url?eid=2-s2.0-85089903246&origin=resultslist,-,Article,,2-s2.0-85089903246,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autonoma Queretaro,505017| 505023| 505048,Academic,3.0,125028871| 60028381| 60032442| 60020052,Grupo Educativo CEA| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Universidad Autónoma de Querétaro,56417268400,26632307600,-,-,Mexico| Argentina,2.0,1203| 3310| 3315,Language and Linguistics| Linguistics and Language| Communication,1| 3,Arts & Humanities| Social Sciences & Management,130| 311,Linguistics| Communication & Media Studies,33| 40,Arts and Humanities| Social Sciences,47| 36| 44,"Language, Communication And Culture| Creative Arts And Writing| Human Society",4401| 4703| 3604,Anthropology| Language studies| Performing arts,-,Cognitive Linguistics and Language Development Insights,207,35.906,Spatial Language and Frame of Reference Dynamics,14928,59.826,Defensible,2020.0,0.0,N/A,"Herrera, A.R.G.| del Refugio Pérez Paredes, M.| Maldonado, R.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autonoma Queretaro,Mexico| Argentina,0
